Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,C2_name,C2_unary1_key,C2_binary_key,C2_unary2_key,C3_name,C3_unary1_key,C3_binary_key,C3_unary2_key,Loss,Accuracy
3,"max(abs(x), (-x))",abs(x),"max(x1, x2)",(-x),"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,exp(x) + sin(x),exp(x),x1 + x2,sin(x),0.8895975351333618,0.6812000274658203
3,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,exp(x) + (-x),exp(x),x1 + x2,(-x),1.0328378677368164,0.6438000202178955
3,tanh(x) - erf(x),tanh(x),x1 - x2,erf(x),"min(log(1 + exp(x)), exp(-x^2))",log(1 + exp(x)),"min(x1, x2)",exp(-x^2),"min(max(x, 0), sinc(x))","max(x, 0)","min(x1, x2)",sinc(x),1.4664781093597412,0.4781999886035919
3,"max(x, 0) / (0 + err)","max(x, 0)",x1 / (x2 + err),0,"min(tanh(x), (1/(1 + exp(-x))))",tanh(x),"min(x1, x2)",(1/(1 + exp(-x))),x**3 / (sin(x) + err),x**3,x1 / (x2 + err),sin(x),2.3025858402252197,0.10000000149011612
3,asinh(x) / (log(1 + exp(x)) + err),asinh(x),x1 / (x2 + err),log(1 + exp(x)),asinh(x) - sinc(x),asinh(x),x1 - x2,sinc(x),x * sinc(x),x,x1 * x2,sinc(x),nan,0.10000000149011612
3,cos(x) - exp(-x^2),cos(x),x1 - x2,exp(-x^2),"max(abs(x), x**3)",abs(x),"max(x1, x2)",x**3,"min(sqrt(x), erf(x))",sqrt(x),"min(x1, x2)",erf(x),1.1918226480484009,0.5681999921798706
3,"max(max(x, 0), exp(-x^2))","max(x, 0)","max(x1, x2)",exp(-x^2),"min(abs(x), sinc(x))",abs(x),"min(x1, x2)",sinc(x),log(abs(x + err)) * 1,log(abs(x + err)),x1 * x2,1,2.158482789993286,0.21719999611377716
3,asinh(x) - (-x),asinh(x),x1 - x2,(-x),x + abs(x),x,x1 + x2,abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8725832104682922,0.6812000274658203
3,tanh(x) - erf(x),tanh(x),x1 - x2,erf(x),log(1 + exp(x)) * log(abs(x + err)),log(1 + exp(x)),x1 * x2,log(abs(x + err)),x**2 / (1 + err),x**2,x1 / (x2 + err),1,nan,0.10000000149011612
3,(-x) - (-x),(-x),x1 - x2,(-x),"min(sin(x), min(x, 0))",sin(x),"min(x1, x2)","min(x, 0)",cos(x) + (-x),cos(x),x1 + x2,(-x),2.302999973297119,0.10000000149011612
3,x - cos(x),x,x1 - x2,cos(x),"min(sin(x), (1/(1 + exp(-x))))",sin(x),"min(x1, x2)",(1/(1 + exp(-x))),x**3 / (log(1 + exp(x)) + err),x**3,x1 / (x2 + err),log(1 + exp(x)),1.1654150485992432,0.5785999894142151
3,"min(asinh(x), cos(x))",asinh(x),"min(x1, x2)",cos(x),"min(abs(x), cos(x))",abs(x),"min(x1, x2)",cos(x),exp(x) + sin(x),exp(x),x1 + x2,sin(x),1.6217762231826782,0.41999998688697815
3,asinh(x) - cosh(x),asinh(x),x1 - x2,cosh(x),"min(tanh(x), 0)",tanh(x),"min(x1, x2)",0,"max(x, 0) - sinc(x)","max(x, 0)",x1 - x2,sinc(x),1.0027765035629272,0.6449999809265137
3,"min((-x), cosh(x))",(-x),"min(x1, x2)",cosh(x),"min(sin(x), sin(x))",sin(x),"min(x1, x2)",sin(x),"sinc(x) - max(x, 0)",sinc(x),x1 - x2,"max(x, 0)",0.9377244114875793,0.6601999998092651
3,"max(x, 0) * atanh(x)","max(x, 0)",x1 * x2,atanh(x),"asinh(x) + min(x, 0)",asinh(x),x1 + x2,"min(x, 0)","sinc(x) - max(x, 0)",sinc(x),x1 - x2,"max(x, 0)",nan,0.10000000149011612
3,asinh(x) - x**2,asinh(x),x1 - x2,x**2,"min(sin(x), min(x, 0))",sin(x),"min(x1, x2)","min(x, 0)",x**2 / (1 + err),x**2,x1 / (x2 + err),1,1.062928557395935,0.6197999715805054
3,"max(max(x, 0), abs(x))","max(x, 0)","max(x1, x2)",abs(x),"max(min(x, 0), x**3)","min(x, 0)","max(x1, x2)",x**3,"min(sqrt(x), erf(x))",sqrt(x),"min(x1, x2)",erf(x),0.9013268351554871,0.6873999834060669
3,"max(asinh(x), x**2)",asinh(x),"max(x1, x2)",x**2,sin(x) / (x**2 + err),sin(x),x1 / (x2 + err),x**2,erf(x) + sin(x),erf(x),x1 + x2,sin(x),2.322403907775879,0.10000000149011612
3,asinh(x) * log(1 + exp(x)),asinh(x),x1 * x2,log(1 + exp(x)),asinh(x) * abs(x),asinh(x),x1 * x2,abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,1.1600868701934814,0.5989999771118164
3,sinc(x) - exp(-x^2),sinc(x),x1 - x2,exp(-x^2),"max(abs(x), abs(x))",abs(x),"max(x1, x2)",abs(x),"x**2 - max(x, 0)",x**2,x1 - x2,"max(x, 0)",2.3035786151885986,0.10000000149011612
3,x - 1,x,x1 - x2,1,"max(x, sqrt(x))",x,"max(x1, x2)",sqrt(x),"sqrt(x) - max(x, 0)",sqrt(x),x1 - x2,"max(x, 0)",0.8759039044380188,0.6959999799728394
3,"max(x, 0) * exp(x)","max(x, 0)",x1 * x2,exp(x),asinh(x) + sinh(x),asinh(x),x1 + x2,sinh(x),exp(x) + sin(x),exp(x),x1 + x2,sin(x),nan,0.10000000149011612
3,asinh(x) / (cosh(x) + err),asinh(x),x1 / (x2 + err),cosh(x),"min(tanh(x), (1/(1 + exp(-x))))",tanh(x),"min(x1, x2)",(1/(1 + exp(-x))),sinc(x) * x**3,sinc(x),x1 * x2,x**3,0.8914574384689331,0.6794000267982483
3,asinh(x) / (exp(-x^2) + err),asinh(x),x1 / (x2 + err),exp(-x^2),abs(x) * sinc(x),abs(x),x1 * x2,sinc(x),x * sinc(x),x,x1 * x2,sinc(x),nan,0.10000000149011612
3,x - exp(-x^2),x,x1 - x2,exp(-x^2),"min(abs(x), cos(x))",abs(x),"min(x1, x2)",cos(x),"min(abs(x), erf(x))",abs(x),"min(x1, x2)",erf(x),1.6227370500564575,0.3917999863624573
3,"max(0, exp(x))",0,"max(x1, x2)",exp(x),"max(min(x, 0), x**3)","min(x, 0)","max(x1, x2)",x**3,"min(sqrt(x), erf(x))",sqrt(x),"min(x1, x2)",erf(x),nan,0.10000000149011612
3,"max(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"max(x1, x2)","max(x, 0)",1 * sinh(x),1,x1 * x2,sinh(x),abs(x) - 0,abs(x),x1 - x2,0,nan,0.10000000149011612
3,"max(min(x, 0), 1)","min(x, 0)","max(x1, x2)",1,atanh(x) * x**3,atanh(x),x1 * x2,x**3,tanh(x) * atanh(x),tanh(x),x1 * x2,atanh(x),2.3025856018066406,0.10000000149011612
3,x**2 * exp(-x^2),x**2,x1 * x2,exp(-x^2),sin(x) / (exp(-x^2) + err),sin(x),x1 / (x2 + err),exp(-x^2),sin(x) * log(abs(x + err)),sin(x),x1 * x2,log(abs(x + err)),nan,0.10000000149011612
3,"min((-x), tanh(x))",(-x),"min(x1, x2)",tanh(x),exp(x) / (erf(x) + err),exp(x),x1 / (x2 + err),erf(x),tanh(x) * exp(x),tanh(x),x1 * x2,exp(x),nan,0.10000000149011612
3,x**3 * sqrt(x),x**3,x1 * x2,sqrt(x),tanh(x) / (x**2 + err),tanh(x),x1 / (x2 + err),x**2,cos(x) - asinh(x),cos(x),x1 - x2,asinh(x),nan,0.10000000149011612
3,x**2 / (x + err),x**2,x1 / (x2 + err),x,(-x) * x**3,(-x),x1 * x2,x**3,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),2.3607444763183594,0.10660000145435333
3,x**3 * erf(x),x**3,x1 * x2,erf(x),"max(x, 0) - (1/(1 + exp(-x)))","max(x, 0)",x1 - x2,(1/(1 + exp(-x))),"min(sin(x), tanh(x))",sin(x),"min(x1, x2)",tanh(x),nan,0.10000000149011612
3,"min((-x), (-x))",(-x),"min(x1, x2)",(-x),abs(x) * exp(x),abs(x),x1 * x2,exp(x),"min(cosh(x), x)",cosh(x),"min(x1, x2)",x,nan,0.10000000149011612
3,"max(log(1 + exp(x)), x**2)",log(1 + exp(x)),"max(x1, x2)",x**2,"x - max(x, 0)",x,x1 - x2,"max(x, 0)",x + x**3,x,x1 + x2,x**3,0.9083619117736816,0.6687999963760376
3,sinh(x) - log(abs(x + err)),sinh(x),x1 - x2,log(abs(x + err)),"sinh(x) - max(x, 0)",sinh(x),x1 - x2,"max(x, 0)",sqrt(x) * sin(x),sqrt(x),x1 * x2,sin(x),nan,0.10000000149011612
4,asinh(x) - (-x),asinh(x),x1 - x2,(-x),x + abs(x),x,x1 + x2,abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8725832104682922,0.6812000274658203
4,"max(0, asinh(x))",0,"max(x1, x2)",asinh(x),"max(log(1 + exp(x)), sqrt(x))",log(1 + exp(x)),"max(x1, x2)",sqrt(x),"sinc(x) - max(x, 0)",sinc(x),x1 - x2,"max(x, 0)",0.8889824151992798,0.6876000165939331
4,x - 1,x,x1 - x2,1,"max(x, sqrt(x))",x,"max(x1, x2)",sqrt(x),"sqrt(x) - max(x, 0)",sqrt(x),x1 - x2,"max(x, 0)",0.8759039044380188,0.6959999799728394
4,x - (-x),x,x1 - x2,(-x),"max(x, abs(x))",x,"max(x1, x2)",abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8879656195640564,0.6809999942779541
4,"max(abs(x), (-x))",abs(x),"max(x1, x2)",(-x),"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,exp(x) + sin(x),exp(x),x1 + x2,sin(x),0.8895975351333618,0.6812000274658203
4,asinh(x) / (cosh(x) + err),asinh(x),x1 / (x2 + err),cosh(x),"min(tanh(x), tanh(x))",tanh(x),"min(x1, x2)",tanh(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8852818608283997,0.6840000152587891
4,"min(max(x, 0), x**2)","max(x, 0)","min(x1, x2)",x**2,"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,exp(x) * x**3,exp(x),x1 * x2,x**3,1.5423871278762817,0.5231999754905701
4,tanh(x) - cosh(x),tanh(x),x1 - x2,cosh(x),"min(x**2, 0)",x**2,"min(x1, x2)",0,"max(x, 0) - sinc(x)","max(x, 0)",x1 - x2,sinc(x),nan,0.10000000149011612
4,"max(0, asinh(x))",0,"max(x1, x2)",asinh(x),"max(log(1 + exp(x)), cos(x))",log(1 + exp(x)),"max(x1, x2)",cos(x),1 * sin(x),1,x1 * x2,sin(x),nan,0.10000000149011612
4,"max(log(abs(x + err)), (-x))",log(abs(x + err)),"max(x1, x2)",(-x),"min(tanh(x), tanh(x))",tanh(x),"min(x1, x2)",tanh(x),x**3 / (1 + err),x**3,x1 / (x2 + err),1,0.8316462635993958,0.7077999711036682
4,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,log(abs(x + err)) + log(1 + exp(x)),log(abs(x + err)),x1 + x2,log(1 + exp(x)),nan,0.10000000149011612
4,x - 1,x,x1 - x2,1,"max(atanh(x), abs(x))",atanh(x),"max(x1, x2)",abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,nan,0.10000000149011612
4,cos(x) * log(1 + exp(x)),cos(x),x1 * x2,log(1 + exp(x)),asinh(x) * abs(x),asinh(x),x1 * x2,abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,1.1800671815872192,0.5874000191688538
4,"min((-x), tanh(x))",(-x),"min(x1, x2)",tanh(x),"min(sin(x), sin(x))",sin(x),"min(x1, x2)",sin(x),tanh(x) * atanh(x),tanh(x),x1 * x2,atanh(x),nan,0.10000000149011612
4,x + 1,x,x1 + x2,1,"min(x, 0)",x,"min(x1, x2)",0,"max(x, 0) - sinc(x)","max(x, 0)",x1 - x2,sinc(x),0.9161031246185303,0.673799991607666
4,"min(asinh(x), cos(x))",asinh(x),"min(x1, x2)",cos(x),"min(abs(x), sinc(x))",abs(x),"min(x1, x2)",sinc(x),exp(x) - sinc(x),exp(x),x1 - x2,sinc(x),1.527527928352356,0.44760000705718994
4,"max(abs(x), (-x))",abs(x),"max(x1, x2)",(-x),sin(x) * 0,sin(x),x1 * x2,0,"max(x, 0) - sinc(x)","max(x, 0)",x1 - x2,sinc(x),nan,0.10000000149011612
4,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"min(sin(x), exp(x))",sin(x),"min(x1, x2)",exp(x),"x**2 - max(x, 0)",x**2,x1 - x2,"max(x, 0)",0.9087566137313843,0.6729999780654907
4,x - erf(x),x,x1 - x2,erf(x),"max(x, abs(x))",x,"max(x1, x2)",abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,1.1580438613891602,0.5781999826431274
4,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,"0 - max(x, 0)",0,x1 - x2,"max(x, 0)",0.8588079810142517,0.6967999935150146
4,atanh(x) - 1,atanh(x),x1 - x2,1,"max(x, sqrt(x))",x,"max(x1, x2)",sqrt(x),sqrt(x) - 1,sqrt(x),x1 - x2,1,nan,0.10000000149011612
4,asinh(x) - cosh(x),asinh(x),x1 - x2,cosh(x),"min(1, 0)",1,"min(x1, x2)",0,"max(x, 0) - sinc(x)","max(x, 0)",x1 - x2,sinc(x),nan,nan
4,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,sin(x) + x**2,sin(x),x1 + x2,x**2,exp(x) + (-x),exp(x),x1 + x2,(-x),nan,0.10000000149011612
4,asinh(x) - cosh(x),asinh(x),x1 - x2,cosh(x),"min(tanh(x), 0)",tanh(x),"min(x1, x2)",0,"x - max(x, 0)",x,x1 - x2,"max(x, 0)",1.2712432146072388,0.5690000057220459
4,x / ((-x) + err),x,x1 / (x2 + err),(-x),"max(x, abs(x))",x,"max(x1, x2)",abs(x),x**2 / (erf(x) + err),x**2,x1 / (x2 + err),erf(x),1089956.0,0.10000000149011612
4,"max(max(x, 0), log(1 + exp(x)))","max(x, 0)","max(x1, x2)",log(1 + exp(x)),"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,exp(x) + (-x),exp(x),x1 + x2,(-x),1.0299347639083862,0.6439999938011169
4,"asinh(x) * max(x, 0)",asinh(x),x1 * x2,"max(x, 0)",asinh(x) - erf(x),asinh(x),x1 - x2,erf(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8962863087654114,0.6862000226974487
4,sinc(x) - sin(x),sinc(x),x1 - x2,sin(x),"max(abs(x), min(x, 0))",abs(x),"max(x1, x2)","min(x, 0)",cos(x) + (-x),cos(x),x1 + x2,(-x),2.304946184158325,0.10000000149011612
4,x**2 / (x + err),x**2,x1 / (x2 + err),x,"min(sin(x), (1/(1 + exp(-x))))",sin(x),"min(x1, x2)",(1/(1 + exp(-x))),x**3 / (sinc(x) + err),x**3,x1 / (x2 + err),sinc(x),nan,0.10000000149011612
4,log(abs(x + err)) - (-x),log(abs(x + err)),x1 - x2,(-x),"max(x, x**2)",x,"max(x1, x2)",x**2,exp(x) + sin(x),exp(x),x1 + x2,sin(x),nan,0.10000000149011612
4,"max(asinh(x), x**2)",asinh(x),"max(x1, x2)",x**2,"min(cosh(x), x**2)",cosh(x),"min(x1, x2)",x**2,exp(x) + sin(x),exp(x),x1 + x2,sin(x),nan,0.10000000149011612
4,asinh(x) - (-x),asinh(x),x1 - x2,(-x),x + erf(x),x,x1 + x2,erf(x),"min(x, 0) / ((-x) + err)","min(x, 0)",x1 / (x2 + err),(-x),1.9501069784164429,0.31779998540878296
4,0 + cosh(x),0,x1 + x2,cosh(x),"min(sin(x), sin(x))",sin(x),"min(x1, x2)",sin(x),"sinc(x) - max(x, 0)",sinc(x),x1 - x2,"max(x, 0)",1.4455416202545166,0.49799999594688416
4,asinh(x) / (cosh(x) + err),asinh(x),x1 / (x2 + err),cosh(x),"min(tanh(x), abs(x))",tanh(x),"min(x1, x2)",abs(x),"min(x, 0) / (1 + err)","min(x, 0)",x1 / (x2 + err),1,1.0416088104248047,0.635200023651123
4,"max(abs(x), (-x))",abs(x),"max(x1, x2)",(-x),"min(sin(x), cos(x))",sin(x),"min(x1, x2)",cos(x),x**3 / (1 + err),x**3,x1 / (x2 + err),1,1.037935495376587,0.625
4,x - (-x),x,x1 - x2,(-x),"max(x, 0)",x,"max(x1, x2)",0,x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8370423913002014,0.7013999819755554
4,x - cos(x),x,x1 - x2,cos(x),sin(x) - abs(x),sin(x),x1 - x2,abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.9268504977226257,0.6776000261306763
4,asinh(x) * x**2,asinh(x),x1 * x2,x**2,"min(sin(x), min(x, 0))",sin(x),"min(x1, x2)","min(x, 0)",x**2 + 1,x**2,x1 + x2,1,1.004286766052246,0.6406000256538391
4,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"min(sin(x), x)",sin(x),"min(x1, x2)",x,exp(x) + (-x),exp(x),x1 + x2,(-x),0.8874428868293762,0.6791999936103821
4,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"min(sin(x), min(x, 0))",sin(x),"min(x1, x2)","min(x, 0)",cos(x) - (-x),cos(x),x1 - x2,(-x),0.8694568276405334,0.6891999840736389
4,"min(atanh(x), x**3)",atanh(x),"min(x1, x2)",x**3,"min(cos(x), exp(x))",cos(x),"min(x1, x2)",exp(x),"min(sin(x), abs(x))",sin(x),"min(x1, x2)",abs(x),nan,0.10000000149011612
4,exp(-x^2) / (1 + err),exp(-x^2),x1 / (x2 + err),1,"max(atanh(x), (-x))",atanh(x),"max(x1, x2)",(-x),x + sqrt(x),x,x1 + x2,sqrt(x),nan,0.10000000149011612
4,x**3 + abs(x),x**3,x1 + x2,abs(x),"max(sinc(x), sinc(x))",sinc(x),"max(x1, x2)",sinc(x),"min(0, sin(x))",0,"min(x1, x2)",sin(x),nan,0.10000000149011612
4,"max(tanh(x), x**3)",tanh(x),"max(x1, x2)",x**3,"max(erf(x), x**2)",erf(x),"max(x1, x2)",x**2,"min(x**2, exp(-x^2))",x**2,"min(x1, x2)",exp(-x^2),2.304659366607666,0.10599999874830246
4,"max(x, 1)",x,"max(x1, x2)",1,sqrt(x) / (sinh(x) + err),sqrt(x),x1 / (x2 + err),sinh(x),exp(x) + asinh(x),exp(x),x1 + x2,asinh(x),nan,0.10000000149011612
4,exp(x) * (-x),exp(x),x1 * x2,(-x),abs(x) * sinc(x),abs(x),x1 * x2,sinc(x),"max(x, 0) - max(x, 0)","max(x, 0)",x1 - x2,"max(x, 0)",2.302586555480957,0.10000000149011612
4,erf(x) + x**2,erf(x),x1 + x2,x**2,sin(x) + 1,sin(x),x1 + x2,1,"max(exp(-x^2), exp(-x^2))",exp(-x^2),"max(x1, x2)",exp(-x^2),1.1642214059829712,0.6087999939918518
4,x**3 + x**3,x**3,x1 + x2,x**3,sinc(x) / (0 + err),sinc(x),x1 / (x2 + err),0,erf(x) + erf(x),erf(x),x1 + x2,erf(x),nan,0.10000000149011612
4,"max(exp(-x^2), sin(x))",exp(-x^2),"max(x1, x2)",sin(x),"min(asinh(x), sqrt(x))",asinh(x),"min(x1, x2)",sqrt(x),tanh(x) - sinc(x),tanh(x),x1 - x2,sinc(x),0.9673763513565063,0.6601999998092651
4,exp(-x^2) / (asinh(x) + err),exp(-x^2),x1 / (x2 + err),asinh(x),"x - max(x, 0)",x,x1 - x2,"max(x, 0)",cos(x) - atanh(x),cos(x),x1 - x2,atanh(x),nan,0.10000000149011612
5,"max(0, asinh(x))",0,"max(x1, x2)",asinh(x),"max(log(1 + exp(x)), sqrt(x))",log(1 + exp(x)),"max(x1, x2)",sqrt(x),"sinc(x) - max(x, 0)",sinc(x),x1 - x2,"max(x, 0)",0.8889824151992798,0.6876000165939331
5,x - (-x),x,x1 - x2,(-x),"max(x, 0)",x,"max(x1, x2)",0,x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8370423913002014,0.7013999819755554
5,asinh(x) - (-x),asinh(x),x1 - x2,(-x),x + abs(x),x,x1 + x2,abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8725832104682922,0.6812000274658203
5,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"min(sin(x), min(x, 0))",sin(x),"min(x1, x2)","min(x, 0)",cos(x) - (-x),cos(x),x1 - x2,(-x),0.8694568276405334,0.6891999840736389
5,"max(log(abs(x + err)), (-x))",log(abs(x + err)),"max(x1, x2)",(-x),"min(tanh(x), tanh(x))",tanh(x),"min(x1, x2)",tanh(x),x**3 / (1 + err),x**3,x1 / (x2 + err),1,0.8316462635993958,0.7077999711036682
5,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"min(sin(x), exp(x))",sin(x),"min(x1, x2)",exp(x),x**2 - tanh(x),x**2,x1 - x2,tanh(x),0.8628954887390137,0.6904000043869019
5,asinh(x) / (cosh(x) + err),asinh(x),x1 / (x2 + err),cosh(x),atanh(x) + abs(x),atanh(x),x1 + x2,abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,nan,0.10000000149011612
5,"min(asinh(x), x**2)",asinh(x),"min(x1, x2)",x**2,"min(sin(x), min(x, 0))",sin(x),"min(x1, x2)","min(x, 0)",sin(x) - (-x),sin(x),x1 - x2,(-x),0.8989130854606628,0.6826000213623047
5,0 - cosh(x),0,x1 - x2,cosh(x),"min(tanh(x), abs(x))",tanh(x),"min(x1, x2)",abs(x),"min(x, 0) / (1 + err)","min(x, 0)",x1 / (x2 + err),1,1.1031429767608643,0.6122000217437744
5,erf(x) + log(1 + exp(x)),erf(x),x1 + x2,log(1 + exp(x)),sin(x) + 1,sin(x),x1 + x2,1,"max(exp(-x^2), exp(-x^2))",exp(-x^2),"max(x1, x2)",exp(-x^2),1.1905713081359863,0.5942000150680542
5,"max(log(abs(x + err)), x**2)",log(abs(x + err)),"max(x1, x2)",x**2,"min(sin(x), min(x, 0))",sin(x),"min(x1, x2)","min(x, 0)",abs(x) - (-x),abs(x),x1 - x2,(-x),0.937860369682312,0.6740000247955322
5,x - sin(x),x,x1 - x2,sin(x),"max(abs(x), x)",abs(x),"max(x1, x2)",x,cos(x) + (-x),cos(x),x1 + x2,(-x),1.020345687866211,0.6284000277519226
5,x - (-x),x,x1 - x2,(-x),"max(x, abs(x))",x,"max(x1, x2)",abs(x),sin(x) / (1 + err),sin(x),x1 / (x2 + err),1,0.9731035232543945,0.656000018119812
5,x - (-x),x,x1 - x2,(-x),"max(x, exp(x))",x,"max(x1, x2)",exp(x),"x**3 - max(x, 0)",x**3,x1 - x2,"max(x, 0)",nan,0.10000000149011612
5,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,"max(sin(x), exp(x))",sin(x),"max(x1, x2)",exp(x),x**2 - sin(x),x**2,x1 - x2,sin(x),nan,0.10000000149011612
5,"max(max(x, 0), cos(x))","max(x, 0)","max(x1, x2)",cos(x),"max(log(1 + exp(x)), sqrt(x))",log(1 + exp(x)),"max(x1, x2)",sqrt(x),"sinc(x) - max(x, 0)",sinc(x),x1 - x2,"max(x, 0)",0.8665023446083069,0.6887999773025513
5,log(abs(x + err)) / (cosh(x) + err),log(abs(x + err)),x1 / (x2 + err),cosh(x),"min(tanh(x), abs(x))",tanh(x),"min(x1, x2)",abs(x),"max(min(x, 0), exp(-x^2))","min(x, 0)","max(x1, x2)",exp(-x^2),nan,0.10000000149011612
5,"max(max(x, 0), log(1 + exp(x)))","max(x, 0)","max(x1, x2)",log(1 + exp(x)),"max(sin(x), x**2)",sin(x),"max(x1, x2)",x**2,exp(x) / (1 + err),exp(x),x1 / (x2 + err),1,nan,0.10000000149011612
5,0 + cosh(x),0,x1 + x2,cosh(x),"min(sin(x), sin(x))",sin(x),"min(x1, x2)",sin(x),"max(sinc(x), max(x, 0))",sinc(x),"max(x1, x2)","max(x, 0)",nan,0.10000000149011612
5,"max(max(x, 0), log(1 + exp(x)))","max(x, 0)","max(x1, x2)",log(1 + exp(x)),"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,"min(x, 0) - sinc(x)","min(x, 0)",x1 - x2,sinc(x),0.8961228728294373,0.6782000064849854
5,atanh(x) + 1,atanh(x),x1 + x2,1,"min(x, 0)",x,"min(x1, x2)",0,x**2 / (1 + err),x**2,x1 / (x2 + err),1,nan,0.10000000149011612
5,"max(max(x, 0), 1)","max(x, 0)","max(x1, x2)",1,"max(x, sqrt(x))",x,"max(x1, x2)",sqrt(x),"sinh(x) - max(x, 0)",sinh(x),x1 - x2,"max(x, 0)",nan,0.10000000149011612
5,"max(abs(x), (-x))",abs(x),"max(x1, x2)",(-x),"min(exp(x), cos(x))",exp(x),"min(x1, x2)",cos(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,1.1830284595489502,0.5817999839782715
5,"max(max(x, 0), x**2)","max(x, 0)","max(x1, x2)",x**2,sin(x) - abs(x),sin(x),x1 - x2,abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.9203492403030396,0.6632000207901001
5,"max(exp(-x^2), sin(x))",exp(-x^2),"max(x1, x2)",sin(x),"min(asinh(x), exp(x))",asinh(x),"min(x1, x2)",exp(x),"max(x**2, max(x, 0))",x**2,"max(x1, x2)","max(x, 0)",1.0479743480682373,0.6291999816894531
5,x - (-x),x,x1 - x2,(-x),"max(x, 0)",x,"max(x1, x2)",0,x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.8219468593597412,0.7107999920845032
5,"max(log(abs(x + err)), (-x))",log(abs(x + err)),"max(x1, x2)",(-x),"max(tanh(x), abs(x))",tanh(x),"max(x1, x2)",abs(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,0.9515917897224426,0.6675999760627747
5,0 * asinh(x),0,x1 * x2,asinh(x),"max(log(1 + exp(x)), sqrt(x))",log(1 + exp(x)),"max(x1, x2)",sqrt(x),x**2 / (1 + err),x**2,x1 / (x2 + err),1,2.8760972023010254,0.10000000149011612
5,"max(atanh(x), x**2)",atanh(x),"max(x1, x2)",x**2,"min(sin(x), min(x, 0))",sin(x),"min(x1, x2)","min(x, 0)",cos(x) - (-x),cos(x),x1 - x2,(-x),nan,0.10000000149011612
5,exp(x) - (-x),exp(x),x1 - x2,(-x),"min(abs(x), min(x, 0))",abs(x),"min(x1, x2)","min(x, 0)",x**2 + 1,x**2,x1 + x2,1,0.9498435258865356,0.6697999835014343
5,x / (cosh(x) + err),x,x1 / (x2 + err),cosh(x),"min(tanh(x), tanh(x))",tanh(x),"min(x1, x2)",tanh(x),"x**2 / (max(x, 0) + err)",x**2,x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
5,"max(x, 0) / (x**2 + err)","max(x, 0)",x1 / (x2 + err),x**2,"min(sin(x), x**2)",sin(x),"min(x1, x2)",x**2,0 - (-x),0,x1 - x2,(-x),2.3028366565704346,0.10000000149011612
5,x + 1,x,x1 + x2,1,"min(max(x, 0), 0)","max(x, 0)","min(x1, x2)",0,"max(x, 0) - sinc(x)","max(x, 0)",x1 - x2,sinc(x),nan,0.10000000149011612
5,x - log(abs(x + err)),x,x1 - x2,log(abs(x + err)),"max(log(1 + exp(x)), sqrt(x))",log(1 + exp(x)),"max(x1, x2)",sqrt(x),"sinc(x) - max(x, 0)",sinc(x),x1 - x2,"max(x, 0)",nan,0.10000000149011612
