Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,C2_name,C2_unary1_key,C2_binary_key,C2_unary2_key,C3_name,C3_unary1_key,C3_binary_key,C3_unary2_key,Loss,Accuracy
3,x + erf(x),x,x1 + x2,erf(x),"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),"max(max(x, 0), (-x))","max(x, 0)","max(x1, x2)",(-x),1.0123872756958008,0.6384000182151794
3,x + 0,x,x1 + x2,0,"max(exp(-x^2), tanh(x))",exp(-x^2),"max(x1, x2)",tanh(x),erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),1.0044941902160645,0.6547999978065491
3,"x + max(x, 0)",x,x1 + x2,"max(x, 0)","min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,sqrt(x) * asinh(x),sqrt(x),x1 * x2,asinh(x),0.9710138440132141,0.6661999821662903
3,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),"max(erf(x), exp(x))",erf(x),"max(x1, x2)",exp(x),"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)",nan,0.10000000149011612
3,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),0.9510613083839417,0.6736000180244446
3,x + erf(x),x,x1 + x2,erf(x),"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),"min(log(1 + exp(x)), min(x, 0))",log(1 + exp(x)),"min(x1, x2)","min(x, 0)",0.9697088003158569,0.6589999794960022
3,x + log(abs(x + err)),x,x1 + x2,log(abs(x + err)),"min(x, 0) + max(x, 0)","min(x, 0)",x1 + x2,"max(x, 0)",erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),nan,0.10000000149011612
3,"min(exp(x), 1)",exp(x),"min(x1, x2)",1,log(abs(x + err)) * 1,log(abs(x + err)),x1 * x2,1,"min(sinh(x), (-x))",sinh(x),"min(x1, x2)",(-x),nan,0.10000000149011612
3,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),"min(x, 0) * max(x, 0)","min(x, 0)",x1 * x2,"max(x, 0)",erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),2.302589178085327,0.10000000149011612
3,x + log(1 + exp(x)),x,x1 + x2,log(1 + exp(x)),"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),"max(tanh(x), (-x))",tanh(x),"max(x1, x2)",(-x),0.9725236296653748,0.65420001745224
3,x + erf(x),x,x1 + x2,erf(x),"max(max(x, 0), erf(x))","max(x, 0)","max(x1, x2)",erf(x),abs(x) / ((-x) + err),abs(x),x1 / (x2 + err),(-x),1.9603601694107056,0.2978000044822693
3,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),"min(sinc(x), cos(x))",sinc(x),"min(x1, x2)",cos(x),0.900810718536377,0.678600013256073
3,exp(x) + 1,exp(x),x1 + x2,1,"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),log(1 + exp(x)) - (1/(1 + exp(-x))),log(1 + exp(x)),x1 - x2,(1/(1 + exp(-x))),0.9794121384620667,0.6565999984741211
3,"min(exp(x), 1)",exp(x),"min(x1, x2)",1,tanh(x) * (1/(1 + exp(-x))),tanh(x),x1 * x2,(1/(1 + exp(-x))),sqrt(x) + x**2,sqrt(x),x1 + x2,x**2,1.0697029829025269,0.6272000074386597
3,"min(sinh(x), exp(-x^2))",sinh(x),"min(x1, x2)",exp(-x^2),"min(exp(-x^2), exp(-x^2))",exp(-x^2),"min(x1, x2)",exp(-x^2),sqrt(x) / (asinh(x) + err),sqrt(x),x1 / (x2 + err),asinh(x),nan,0.10000000149011612
3,"max(sinh(x), sqrt(x))",sinh(x),"max(x1, x2)",sqrt(x),"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),1.164242148399353,0.6172000169754028
3,"max(sin(x), x**3)",sin(x),"max(x1, x2)",x**3,"min(x, 0) + max(x, 0)","min(x, 0)",x1 + x2,"max(x, 0)",erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),0.997403621673584,0.6643999814987183
3,cosh(x) * (1/(1 + exp(-x))),cosh(x),x1 * x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)",0.9356513619422913,0.6690000295639038
3,cos(x) + 0,cos(x),x1 + x2,0,"min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,"max(sinh(x), (-x))",sinh(x),"max(x1, x2)",(-x),1.1867246627807617,0.5843999981880188
3,exp(x) + 1,exp(x),x1 + x2,1,cos(x) + (1/(1 + exp(-x))),cos(x),x1 + x2,(1/(1 + exp(-x))),"sin(x) / (max(x, 0) + err)",sin(x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
3,"min(x**2, (-x))",x**2,"min(x1, x2)",(-x),"max(max(x, 0), abs(x))","max(x, 0)","max(x1, x2)",abs(x),sqrt(x) / (asinh(x) + err),sqrt(x),x1 / (x2 + err),asinh(x),1.8899074792861938,0.3172000050544739
3,tanh(x) * (1/(1 + exp(-x))),tanh(x),x1 * x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),sqrt(x) * 1,sqrt(x),x1 * x2,1,1.0257972478866577,0.6402000188827515
3,x**2 + 1,x**2,x1 + x2,1,tanh(x) + 1,tanh(x),x1 + x2,1,"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)",0.8510153293609619,0.6944000124931335
3,sinh(x) + cos(x),sinh(x),x1 + x2,cos(x),"min(1, x)",1,"min(x1, x2)",x,log(1 + exp(x)) - sin(x),log(1 + exp(x)),x1 - x2,sin(x),1.0918902158737183,0.6182000041007996
3,(1/(1 + exp(-x))) + 0,(1/(1 + exp(-x))),x1 + x2,0,"min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,sqrt(x) * asinh(x),sqrt(x),x1 * x2,asinh(x),0.9384689331054688,0.6636000275611877
3,x + erf(x),x,x1 + x2,erf(x),exp(-x^2) / (erf(x) + err),exp(-x^2),x1 / (x2 + err),erf(x),"min(log(1 + exp(x)), sin(x))",log(1 + exp(x)),"min(x1, x2)",sin(x),2.328002452850342,0.10000000149011612
3,"min(x**2, tanh(x))",x**2,"min(x1, x2)",tanh(x),"min(tanh(x), log(1 + exp(x)))",tanh(x),"min(x1, x2)",log(1 + exp(x)),"min(sinh(x), x)",sinh(x),"min(x1, x2)",x,0.9851126670837402,0.652999997138977
3,x + 0,x,x1 + x2,0,"max(log(1 + exp(x)), erf(x))",log(1 + exp(x)),"max(x1, x2)",erf(x),"max(erf(x), (-x))",erf(x),"max(x1, x2)",(-x),0.8527497053146362,0.6944000124931335
3,0 * x,0,x1 * x2,x,"min(asinh(x), tanh(x))",asinh(x),"min(x1, x2)",tanh(x),atanh(x) * x**3,atanh(x),x1 * x2,x**3,2.3025870323181152,0.10000000149011612
3,"min(1, x**2)",1,"min(x1, x2)",x**2,"max(sinh(x), (-x))",sinh(x),"max(x1, x2)",(-x),"max(x, 0) * erf(x)","max(x, 0)",x1 * x2,erf(x),nan,0.10000000149011612
3,exp(x) / (exp(-x^2) + err),exp(x),x1 / (x2 + err),exp(-x^2),log(abs(x + err)) / (abs(x) + err),log(abs(x + err)),x1 / (x2 + err),abs(x),sinc(x) + (1/(1 + exp(-x))),sinc(x),x1 + x2,(1/(1 + exp(-x))),nan,0.10000000149011612
3,"max((1/(1 + exp(-x))), asinh(x))",(1/(1 + exp(-x))),"max(x1, x2)",asinh(x),"min(sinc(x), exp(x))",sinc(x),"min(x1, x2)",exp(x),"max(log(1 + exp(x)), x)",log(1 + exp(x)),"max(x1, x2)",x,nan,0.10000000149011612
3,"exp(-x^2) * max(x, 0)",exp(-x^2),x1 * x2,"max(x, 0)",exp(x) * (1/(1 + exp(-x))),exp(x),x1 * x2,(1/(1 + exp(-x))),cos(x) + x**3,cos(x),x1 + x2,x**3,nan,0.10000000149011612
3,sinh(x) * sinh(x),sinh(x),x1 * x2,sinh(x),"min(sqrt(x), log(1 + exp(x)))",sqrt(x),"min(x1, x2)",log(1 + exp(x)),"max(exp(x), erf(x))",exp(x),"max(x1, x2)",erf(x),nan,0.10000000149011612
3,"min(x**3, x)",x**3,"min(x1, x2)",x,exp(x) / (erf(x) + err),exp(x),x1 / (x2 + err),erf(x),"max(x, 0) - 0","max(x, 0)",x1 - x2,0,nan,0.10000000149011612
3,asinh(x) - sqrt(x),asinh(x),x1 - x2,sqrt(x),x**3 / (x**2 + err),x**3,x1 / (x2 + err),x**2,atanh(x) / (x**3 + err),atanh(x),x1 / (x2 + err),x**3,nan,0.10000000149011612
3,sin(x) + log(abs(x + err)),sin(x),x1 + x2,log(abs(x + err)),"min(sinc(x), asinh(x))",sinc(x),"min(x1, x2)",asinh(x),"max(x, 0) - log(abs(x + err))","max(x, 0)",x1 - x2,log(abs(x + err)),nan,0.10000000149011612
3,"min(exp(x), exp(-x^2))",exp(x),"min(x1, x2)",exp(-x^2),"min(x**2, log(abs(x + err)))",x**2,"min(x1, x2)",log(abs(x + err)),(-x) - asinh(x),(-x),x1 - x2,asinh(x),nan,0.10000000149011612
4,x + 0,x,x1 + x2,0,"max(log(1 + exp(x)), erf(x))",log(1 + exp(x)),"max(x1, x2)",erf(x),"max(erf(x), (-x))",erf(x),"max(x1, x2)",(-x),0.8527497053146362,0.6944000124931335
4,x**2 + 1,x**2,x1 + x2,1,tanh(x) + 1,tanh(x),x1 + x2,1,"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)",0.8510153293609619,0.6944000124931335
4,exp(x) + 1,exp(x),x1 + x2,1,tanh(x) * 1,tanh(x),x1 * x2,1,"min(log(1 + exp(x)), sin(x))",log(1 + exp(x)),"min(x1, x2)",sin(x),0.8663294911384583,0.692799985408783
4,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),"max(erf(x), sin(x))",erf(x),"max(x1, x2)",sin(x),sqrt(x) + x**2,sqrt(x),x1 + x2,x**2,0.893181562423706,0.682200014591217
4,exp(x) + 1,exp(x),x1 + x2,1,tanh(x) + 1,tanh(x),x1 + x2,1,"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)",0.8984379172325134,0.6848000288009644
4,"max(asinh(x), max(x, 0))",asinh(x),"max(x1, x2)","max(x, 0)",asinh(x) + (1/(1 + exp(-x))),asinh(x),x1 + x2,(1/(1 + exp(-x))),log(1 + exp(x)) - sin(x),log(1 + exp(x)),x1 - x2,sin(x),0.8748514652252197,0.6898000240325928
4,x**2 * tanh(x),x**2,x1 * x2,tanh(x),"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),"min(log(1 + exp(x)), erf(x))",log(1 + exp(x)),"min(x1, x2)",erf(x),1.0417652130126953,0.6335999965667725
4,x + log(1 + exp(x)),x,x1 + x2,log(1 + exp(x)),"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),"max(abs(x), (-x))",abs(x),"max(x1, x2)",(-x),0.9478930830955505,0.6710000038146973
4,exp(x) + 1,exp(x),x1 + x2,1,exp(-x^2) / (erf(x) + err),exp(-x^2),x1 / (x2 + err),erf(x),sqrt(x) * asinh(x),sqrt(x),x1 * x2,asinh(x),nan,0.10000000149011612
4,x + 0,x,x1 + x2,0,"min(x**2, x)",x**2,"min(x1, x2)",x,"min(log(1 + exp(x)), sin(x))",log(1 + exp(x)),"min(x1, x2)",sin(x),0.9495482444763184,0.6722000241279602
4,x + 0,x,x1 + x2,0,"max(log(1 + exp(x)), erf(x))",log(1 + exp(x)),"max(x1, x2)",erf(x),erf(x) * (-x),erf(x),x1 * x2,(-x),0.888833224773407,0.6850000023841858
4,erf(x) * (1/(1 + exp(-x))),erf(x),x1 * x2,(1/(1 + exp(-x))),"max(erf(x), sin(x))",erf(x),"max(x1, x2)",sin(x),"max(x**3, cosh(x))",x**3,"max(x1, x2)",cosh(x),1.0357344150543213,0.6362000107765198
4,(1/(1 + exp(-x))) / (erf(x) + err),(1/(1 + exp(-x))),x1 / (x2 + err),erf(x),"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),log(1 + exp(x)) / (cosh(x) + err),log(1 + exp(x)),x1 / (x2 + err),cosh(x),nan,0.10000000149011612
4,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),"max(erf(x), sin(x))",erf(x),"max(x1, x2)",sin(x),"max(erf(x), (-x))",erf(x),"max(x1, x2)",(-x),0.8958081007003784,0.6805999875068665
4,exp(x) + log(1 + exp(x)),exp(x),x1 + x2,log(1 + exp(x)),"max(exp(-x^2), tanh(x))",exp(-x^2),"max(x1, x2)",tanh(x),erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),1.0043033361434937,0.649399995803833
4,x + 0,x,x1 + x2,0,"min(sinh(x), x)",sinh(x),"min(x1, x2)",x,"min(sinh(x), x)",sinh(x),"min(x1, x2)",x,nan,0.10000000149011612
4,x - 0,x,x1 - x2,0,"min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,sqrt(x) * asinh(x),sqrt(x),x1 * x2,asinh(x),0.9260511994361877,0.6736000180244446
4,"min(exp(x), 1)",exp(x),"min(x1, x2)",1,tanh(x) * (1/(1 + exp(-x))),tanh(x),x1 * x2,(1/(1 + exp(-x))),sqrt(x) * cos(x),sqrt(x),x1 * x2,cos(x),1.0525685548782349,0.6370000243186951
4,x / (erf(x) + err),x,x1 / (x2 + err),erf(x),"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),"min(log(1 + exp(x)), min(x, 0))",log(1 + exp(x)),"min(x1, x2)","min(x, 0)",nan,0.10000000149011612
4,"max(sinh(x), sqrt(x))",sinh(x),"max(x1, x2)",sqrt(x),"min(x, 0) - x","min(x, 0)",x1 - x2,x,sqrt(x) * asinh(x),sqrt(x),x1 * x2,asinh(x),1.0584851503372192,0.6313999891281128
4,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),"min(exp(-x^2), cos(x))",exp(-x^2),"min(x1, x2)",cos(x),0.9117636680603027,0.6787999868392944
4,sinc(x) + 0,sinc(x),x1 + x2,0,"min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,log(1 + exp(x)) / (cosh(x) + err),log(1 + exp(x)),x1 / (x2 + err),cosh(x),2.3066296577453613,0.10000000149011612
4,x + erf(x),x,x1 + x2,erf(x),"min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,"max(x, 0) * asinh(x)","max(x, 0)",x1 * x2,asinh(x),0.9465978741645813,0.6647999882698059
4,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),sinc(x) - cos(x),sinc(x),x1 - x2,cos(x),0.961158275604248,0.6704000234603882
4,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),log(1 + exp(x)) + erf(x),log(1 + exp(x)),x1 + x2,erf(x),"max(erf(x), (-x))",erf(x),"max(x1, x2)",(-x),nan,0.10000000149011612
4,"max(sinh(x), sqrt(x))",sinh(x),"max(x1, x2)",sqrt(x),"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)",(-x) * asinh(x),(-x),x1 * x2,asinh(x),0.959291398525238,0.6643999814987183
4,"min(max(x, 0), 1)","max(x, 0)","min(x1, x2)",1,tanh(x) * (1/(1 + exp(-x))),tanh(x),x1 * x2,(1/(1 + exp(-x))),sqrt(x) * asinh(x),sqrt(x),x1 * x2,asinh(x),0.8849683403968811,0.6863999962806702
4,exp(x) + 1,exp(x),x1 + x2,1,"max(erf(x), sin(x))",erf(x),"max(x1, x2)",sin(x),sqrt(x) + x**2,sqrt(x),x1 + x2,x**2,0.9666544795036316,0.6516000032424927
4,(1/(1 + exp(-x))) + 0,(1/(1 + exp(-x))),x1 + x2,0,"min(x**3, x)",x**3,"min(x1, x2)",x,"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)",1.1085222959518433,0.6118000149726868
4,0 * x,0,x1 * x2,x,asinh(x) + (1/(1 + exp(-x))),asinh(x),x1 + x2,(1/(1 + exp(-x))),"min(log(1 + exp(x)), sin(x))",log(1 + exp(x)),"min(x1, x2)",sin(x),nan,0.10000000149011612
4,x + erf(x),x,x1 + x2,erf(x),"min(x, 0) + max(x, 0)","min(x, 0)",x1 + x2,"max(x, 0)",x**2 / ((-x) + err),x**2,x1 / (x2 + err),(-x),0.9827455282211304,0.6531999707221985
4,x + erf(x),x,x1 + x2,erf(x),"max(cos(x), tanh(x))",cos(x),"max(x1, x2)",tanh(x),erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),1.0871459245681763,0.6341999769210815
4,"max(log(1 + exp(x)), max(x, 0))",log(1 + exp(x)),"max(x1, x2)","max(x, 0)",erf(x) + sin(x),erf(x),x1 + x2,sin(x),sqrt(x) * 1,sqrt(x),x1 * x2,1,1.0445492267608643,0.6407999992370605
4,tanh(x) - (1/(1 + exp(-x))),tanh(x),x1 - x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),sqrt(x) + x**2,sqrt(x),x1 + x2,x**2,0.9896971583366394,0.645799994468689
4,exp(x) + 1,exp(x),x1 + x2,1,"max(exp(-x^2), erf(x))",exp(-x^2),"max(x1, x2)",erf(x),log(1 + exp(x)) - tanh(x),log(1 + exp(x)),x1 - x2,tanh(x),1.1055850982666016,0.6159999966621399
4,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),erf(x) - (-x),erf(x),x1 - x2,(-x),0.8998033404350281,0.6818000078201294
4,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),"max(max(x, 0), sin(x))","max(x, 0)","max(x1, x2)",sin(x),"max(x**3, cosh(x))",x**3,"max(x1, x2)",cosh(x),nan,0.10000000149011612
4,exp(x) + 1,exp(x),x1 + x2,1,"min(min(x, 0), sqrt(x))","min(x, 0)","min(x1, x2)",sqrt(x),"max(sinh(x), (-x))",sinh(x),"max(x1, x2)",(-x),0.9377329349517822,0.6711999773979187
4,"min(x**2, (-x))",x**2,"min(x1, x2)",(-x),"min(tanh(x), log(1 + exp(x)))",tanh(x),"min(x1, x2)",log(1 + exp(x)),"min(sinh(x), x)",sinh(x),"min(x1, x2)",x,1.0343109369277954,0.6381999850273132
4,"min(exp(x), 1)",exp(x),"min(x1, x2)",1,tanh(x) + 1,tanh(x),x1 + x2,1,"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)",0.9455437660217285,0.6728000044822693
4,cos(x) + erf(x),cos(x),x1 + x2,erf(x),1 / (exp(x) + err),1,x1 / (x2 + err),exp(x),sinh(x) - x,sinh(x),x1 - x2,x,nan,0.10000000149011612
4,"min(atanh(x), asinh(x))",atanh(x),"min(x1, x2)",asinh(x),sinh(x) / (log(1 + exp(x)) + err),sinh(x),x1 / (x2 + err),log(1 + exp(x)),sin(x) + asinh(x),sin(x),x1 + x2,asinh(x),nan,0.10000000149011612
4,cos(x) * x,cos(x),x1 * x2,x,atanh(x) * sin(x),atanh(x),x1 * x2,sin(x),cosh(x) + cosh(x),cosh(x),x1 + x2,cosh(x),nan,0.10000000149011612
4,"atanh(x) * min(x, 0)",atanh(x),x1 * x2,"min(x, 0)","min((-x), erf(x))",(-x),"min(x1, x2)",erf(x),exp(-x^2) + abs(x),exp(-x^2),x1 + x2,abs(x),nan,0.10000000149011612
4,"max(x, 0) - cos(x)","max(x, 0)",x1 - x2,cos(x),cos(x) * exp(-x^2),cos(x),x1 * x2,exp(-x^2),erf(x) / (tanh(x) + err),erf(x),x1 / (x2 + err),tanh(x),1.6693788766860962,0.38040000200271606
4,"min(sinc(x), exp(-x^2))",sinc(x),"min(x1, x2)",exp(-x^2),exp(-x^2) * abs(x),exp(-x^2),x1 * x2,abs(x),atanh(x) / (x**2 + err),atanh(x),x1 / (x2 + err),x**2,nan,0.10000000149011612
4,"max(x, min(x, 0))",x,"max(x1, x2)","min(x, 0)","min(tanh(x), cosh(x))",tanh(x),"min(x1, x2)",cosh(x),"min(min(x, 0), asinh(x))","min(x, 0)","min(x1, x2)",asinh(x),0.9316251873970032,0.6725999712944031
4,log(1 + exp(x)) / (log(1 + exp(x)) + err),log(1 + exp(x)),x1 / (x2 + err),log(1 + exp(x)),cos(x) * log(1 + exp(x)),cos(x),x1 * x2,log(1 + exp(x)),"max(atanh(x), asinh(x))",atanh(x),"max(x1, x2)",asinh(x),nan,0.10000000149011612
4,"max(1, exp(x))",1,"max(x1, x2)",exp(x),"max(x**2, exp(-x^2))",x**2,"max(x1, x2)",exp(-x^2),tanh(x) + x**3,tanh(x),x1 + x2,x**3,nan,0.10000000149011612
4,x**2 / (log(1 + exp(x)) + err),x**2,x1 / (x2 + err),log(1 + exp(x)),"max(exp(-x^2), tanh(x))",exp(-x^2),"max(x1, x2)",tanh(x),"min(atanh(x), exp(x))",atanh(x),"min(x1, x2)",exp(x),nan,0.10000000149011612
5,x + 0,x,x1 + x2,0,"max(log(1 + exp(x)), erf(x))",log(1 + exp(x)),"max(x1, x2)",erf(x),erf(x) * (-x),erf(x),x1 * x2,(-x),0.888833224773407,0.6850000023841858
5,"min(max(x, 0), 1)","max(x, 0)","min(x1, x2)",1,tanh(x) * (1/(1 + exp(-x))),tanh(x),x1 * x2,(1/(1 + exp(-x))),sqrt(x) * asinh(x),sqrt(x),x1 * x2,asinh(x),0.8849683403968811,0.6863999962806702
5,x**2 + 1,x**2,x1 + x2,1,tanh(x) + 1,tanh(x),x1 + x2,1,"sin(x) - max(x, 0)",sin(x),x1 - x2,"max(x, 0)",0.8510153293609619,0.6944000124931335
5,x + 0,x,x1 + x2,0,"max(log(1 + exp(x)), erf(x))",log(1 + exp(x)),"max(x1, x2)",erf(x),"max(erf(x), (-x))",erf(x),"max(x1, x2)",(-x),0.8527497053146362,0.6944000124931335
5,"max(asinh(x), max(x, 0))",asinh(x),"max(x1, x2)","max(x, 0)",asinh(x) + (1/(1 + exp(-x))),asinh(x),x1 + x2,(1/(1 + exp(-x))),log(1 + exp(x)) - sin(x),log(1 + exp(x)),x1 - x2,sin(x),0.8748514652252197,0.6898000240325928
5,exp(x) + 1,exp(x),x1 + x2,1,sinh(x) + sin(x),sinh(x),x1 + x2,sin(x),"min(exp(-x^2), cos(x))",exp(-x^2),"min(x1, x2)",cos(x),nan,0.10000000149011612
5,x**2 * (1/(1 + exp(-x))),x**2,x1 * x2,(1/(1 + exp(-x))),erf(x) + log(abs(x + err)),erf(x),x1 + x2,log(abs(x + err)),"min(log(1 + exp(x)), sin(x))",log(1 + exp(x)),"min(x1, x2)",sin(x),nan,0.10000000149011612
5,"max(asinh(x), max(x, 0))",asinh(x),"max(x1, x2)","max(x, 0)",asinh(x) + (1/(1 + exp(-x))),asinh(x),x1 + x2,(1/(1 + exp(-x))),log(1 + exp(x)) / (sin(x) + err),log(1 + exp(x)),x1 / (x2 + err),sin(x),nan,0.10000000149011612
5,"max(sinh(x), sqrt(x))",sinh(x),"max(x1, x2)",sqrt(x),"min(tanh(x), log(1 + exp(x)))",tanh(x),"min(x1, x2)",log(1 + exp(x)),"min(sinh(x), x)",sinh(x),"min(x1, x2)",x,nan,0.10000000149011612
5,exp(x) + 1,exp(x),x1 + x2,1,erf(x) + sin(x),erf(x),x1 + x2,sin(x),"min(sinc(x), cos(x))",sinc(x),"min(x1, x2)",cos(x),0.9523654580116272,0.6651999950408936
5,"min(x**2, (-x))",x**2,"min(x1, x2)",(-x),"max(log(1 + exp(x)), erf(x))",log(1 + exp(x)),"max(x1, x2)",erf(x),erf(x) * sinh(x),erf(x),x1 * x2,sinh(x),nan,0.10000000149011612
5,"max(x, 0) * (1/(1 + exp(-x)))","max(x, 0)",x1 * x2,(1/(1 + exp(-x))),"max(erf(x), sin(x))",erf(x),"max(x1, x2)",sin(x),"min(min(x, 0), asinh(x))","min(x, 0)","min(x1, x2)",asinh(x),0.9506152272224426,0.6664000153541565
5,exp(x) + log(1 + exp(x)),exp(x),x1 + x2,log(1 + exp(x)),"max(exp(-x^2), tanh(x))",exp(-x^2),"max(x1, x2)",tanh(x),"max(sinh(x), (-x))",sinh(x),"max(x1, x2)",(-x),1.0649194717407227,0.6254000067710876
5,exp(x) + log(1 + exp(x)),exp(x),x1 + x2,log(1 + exp(x)),"max(exp(-x^2), tanh(x))",exp(-x^2),"max(x1, x2)",tanh(x),(1/(1 + exp(-x))) / ((-x) + err),(1/(1 + exp(-x))),x1 / (x2 + err),(-x),nan,0.10000000149011612
5,"max(x**2, (1/(1 + exp(-x))))",x**2,"max(x1, x2)",(1/(1 + exp(-x))),"max(erf(x), sin(x))",erf(x),"max(x1, x2)",sin(x),sqrt(x) + x**2,sqrt(x),x1 + x2,x**2,0.8684427738189697,0.6905999779701233
5,"max(asinh(x), max(x, 0))",asinh(x),"max(x1, x2)","max(x, 0)",tanh(x) * (1/(1 + exp(-x))),tanh(x),x1 * x2,(1/(1 + exp(-x))),sqrt(x) * cos(x),sqrt(x),x1 * x2,cos(x),0.9390611052513123,0.6711999773979187
5,"min(x**2, (1/(1 + exp(-x))))",x**2,"min(x1, x2)",(1/(1 + exp(-x))),"min(tanh(x), cosh(x))",tanh(x),"min(x1, x2)",cosh(x),"min(min(x, 0), asinh(x))","min(x, 0)","min(x1, x2)",asinh(x),0.943968653678894,0.6614000201225281
5,x**2 - (1/(1 + exp(-x))),x**2,x1 - x2,(1/(1 + exp(-x))),"max(erf(x), sin(x))",erf(x),"max(x1, x2)",sin(x),sqrt(x) + x**2,sqrt(x),x1 + x2,x**2,0.8764819502830505,0.6937999725341797
5,"min(exp(x), 1)",exp(x),"min(x1, x2)",1,asinh(x) + 1,asinh(x),x1 + x2,1,erf(x) / ((-x) + err),erf(x),x1 / (x2 + err),(-x),1.0557527542114258,0.6517999768257141
5,tanh(x) - (1/(1 + exp(-x))),tanh(x),x1 - x2,(1/(1 + exp(-x))),erf(x) + sin(x),erf(x),x1 + x2,sin(x),sqrt(x) / (x**2 + err),sqrt(x),x1 / (x2 + err),x**2,nan,0.10000000149011612
5,x**2 * 0,x**2,x1 * x2,0,erf(x) + sin(x),erf(x),x1 + x2,sin(x),erf(x) - (-x),erf(x),x1 - x2,(-x),2.3043296337127686,0.10000000149011612
5,x + erf(x),x,x1 + x2,erf(x),"min(asinh(x), x)",asinh(x),"min(x1, x2)",x,"max(x, 0) * asinh(x)","max(x, 0)",x1 * x2,asinh(x),0.9383437633514404,0.6693999767303467
5,(1/(1 + exp(-x))) + x,(1/(1 + exp(-x))),x1 + x2,x,"min(min(x, 0), x)","min(x, 0)","min(x1, x2)",x,sqrt(x) * asinh(x),sqrt(x),x1 * x2,asinh(x),0.8824867010116577,0.6934000253677368
5,exp(x) + 1,exp(x),x1 + x2,1,tanh(x) * 1,tanh(x),x1 * x2,1,"min(log(1 + exp(x)), sin(x))",log(1 + exp(x)),"min(x1, x2)",sin(x),0.8653470873832703,0.696399986743927
