Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,Loss,Accuracy
6,(-x) / (log(1 + exp(x)) + err),(-x),x1 / (x2 + err),log(1 + exp(x)),nan,0.10000000149011612
6,(-x) * 0,(-x),x1 * x2,0,2.3025858402252197,0.10000000149011612
6,"sin(x) + min(x, 0)",sin(x),x1 + x2,"min(x, 0)",1.0797306299209595,0.6215999722480774
6,"max((-x), (-x))",(-x),"max(x1, x2)",(-x),1.0893439054489136,0.626800000667572
6,"max((-x), max(x, 0))",(-x),"max(x1, x2)","max(x, 0)",0.9386287927627563,0.6639999747276306
6,log(1 + exp(x)) - sqrt(x),log(1 + exp(x)),x1 - x2,sqrt(x),nan,0.10000000149011612
6,"max(sqrt(x), 0)",sqrt(x),"max(x1, x2)",0,nan,0.10000000149011612
6,erf(x) - exp(-x^2),erf(x),x1 - x2,exp(-x^2),0.9864177703857422,0.6546000242233276
6,erf(x) / (1 + err),erf(x),x1 / (x2 + err),1,0.8995289206504822,0.6805999875068665
6,"max((-x), atanh(x))",(-x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
6,cos(x) - abs(x),cos(x),x1 - x2,abs(x),1.2389572858810425,0.5605999827384949
6,"max(x, 0) * asinh(x)","max(x, 0)",x1 * x2,asinh(x),0.8735185265541077,0.6916000247001648
6,"min(min(x, 0), log(abs(x + err)))","min(x, 0)","min(x1, x2)",log(abs(x + err)),nan,0.10000000149011612
6,"min(max(x, 0), min(x, 0))","max(x, 0)","min(x1, x2)","min(x, 0)",1.0179027318954468,0.6434000134468079
6,(-x) + cosh(x),(-x),x1 + x2,cosh(x),nan,0.10000000149011612
6,exp(-x^2) + abs(x),exp(-x^2),x1 + x2,abs(x),1.0466904640197754,0.6218000054359436
6,asinh(x) * cos(x),asinh(x),x1 * x2,cos(x),1.4177873134613037,0.48500001430511475
6,"min(erf(x), (-x))",erf(x),"min(x1, x2)",(-x),1.1699090003967285,0.5843999981880188
6,"max(erf(x), log(abs(x + err)))",erf(x),"max(x1, x2)",log(abs(x + err)),0.9808669686317444,0.649399995803833
6,(1/(1 + exp(-x))) * sqrt(x),(1/(1 + exp(-x))),x1 * x2,sqrt(x),nan,0.10000000149011612
6,"max(asinh(x), sinh(x))",asinh(x),"max(x1, x2)",sinh(x),nan,0.10000000149011612
6,"(1/(1 + exp(-x))) * min(x, 0)",(1/(1 + exp(-x))),x1 * x2,"min(x, 0)",1.4347461462020874,0.527400016784668
6,(-x) - tanh(x),(-x),x1 - x2,tanh(x),1.0531607866287231,0.6312000155448914
6,atanh(x) - sinc(x),atanh(x),x1 - x2,sinc(x),nan,0.10000000149011612
6,"abs(x) / (max(x, 0) + err)",abs(x),x1 / (x2 + err),"max(x, 0)",2.3025858402252197,0.10000000149011612
6,sqrt(x) * cos(x),sqrt(x),x1 * x2,cos(x),nan,0.10000000149011612
6,"atanh(x) + min(x, 0)",atanh(x),x1 + x2,"min(x, 0)",nan,0.10000000149011612
6,sqrt(x) / (exp(-x^2) + err),sqrt(x),x1 / (x2 + err),exp(-x^2),nan,0.10000000149011612
6,sqrt(x) / (tanh(x) + err),sqrt(x),x1 / (x2 + err),tanh(x),nan,0.10000000149011612
6,atanh(x) + x**2,atanh(x),x1 + x2,x**2,nan,0.10000000149011612
6,"min(cosh(x), log(1 + exp(x)))",cosh(x),"min(x1, x2)",log(1 + exp(x)),0.9022204875946045,0.6848000288009644
6,cosh(x) + exp(x),cosh(x),x1 + x2,exp(x),nan,0.10000000149011612
6,"max(sinh(x), asinh(x))",sinh(x),"max(x1, x2)",asinh(x),nan,0.10000000149011612
7,"abs(x) - min(x, 0)",abs(x),x1 - x2,"min(x, 0)",0.8351572155952454,0.7052000164985657
7,"max(x, 0) * asinh(x)","max(x, 0)",x1 * x2,asinh(x),0.8735185265541077,0.6916000247001648
7,"min(cosh(x), log(1 + exp(x)))",cosh(x),"min(x1, x2)",log(1 + exp(x)),0.9022204875946045,0.6848000288009644
7,(-x) + abs(x),(-x),x1 + x2,abs(x),0.8968013525009155,0.6814000010490417
7,"max(min(x, 0), abs(x))","min(x, 0)","max(x1, x2)",abs(x),0.9421001672744751,0.6611999869346619
7,asinh(x) * (-x),asinh(x),x1 * x2,(-x),1.170558214187622,0.5848000049591064
7,"max(x, 0) * cosh(x)","max(x, 0)",x1 * x2,cosh(x),nan,0.10000000149011612
7,"max(erf(x), 0)",erf(x),"max(x1, x2)",0,1.0743252038955688,0.6240000128746033
7,"max(x, 0) - min(x, 0)","max(x, 0)",x1 - x2,"min(x, 0)",0.8745580315589905,0.6863999962806702
7,abs(x) * sqrt(x),abs(x),x1 * x2,sqrt(x),0.8806888461112976,0.6869999766349792
7,"max(tanh(x), max(x, 0))",tanh(x),"max(x1, x2)","max(x, 0)",0.8598825335502625,0.6990000009536743
7,cos(x) / (log(1 + exp(x)) + err),cos(x),x1 / (x2 + err),log(1 + exp(x)),nan,0.10000000149011612
7,"max(exp(x), abs(x))",exp(x),"max(x1, x2)",abs(x),nan,0.10000000149011612
7,asinh(x) - 1,asinh(x),x1 - x2,1,1.0049761533737183,0.6583999991416931
7,"min((1/(1 + exp(-x))), (1/(1 + exp(-x))))",(1/(1 + exp(-x))),"min(x1, x2)",(1/(1 + exp(-x))),0.9015224575996399,0.6809999942779541
7,"max((-x), exp(x))",(-x),"max(x1, x2)",exp(x),nan,0.10000000149011612
7,sin(x) - 1,sin(x),x1 - x2,1,1.1126582622528076,0.6114000082015991
7,erf(x) / (x + err),erf(x),x1 / (x2 + err),x,nan,0.10000000149011612
7,1 * x,1,x1 * x2,x,1.046444296836853,0.6402000188827515
7,cos(x) * (-x),cos(x),x1 * x2,(-x),2.268493413925171,0.13840000331401825
7,sqrt(x) * cos(x),sqrt(x),x1 * x2,cos(x),nan,0.10000000149011612
7,"max(min(x, 0), abs(x))","min(x, 0)","max(x1, x2)",abs(x),0.9078416228294373,0.6759999990463257
7,(-x) + asinh(x),(-x),x1 + x2,asinh(x),1.2175922393798828,0.576200008392334
7,"max(erf(x), asinh(x))",erf(x),"max(x1, x2)",asinh(x),0.9740224480628967,0.6603999733924866
7,"max(x, (-x))",x,"max(x1, x2)",(-x),0.8727622032165527,0.6854000091552734
7,"min(x, 0) + min(x, 0)","min(x, 0)",x1 + x2,"min(x, 0)",1.0092538595199585,0.6448000073432922
7,"max(x, 0) + tanh(x)","max(x, 0)",x1 + x2,tanh(x),0.8590429425239563,0.699999988079071
7,"max((-x), x)",(-x),"max(x1, x2)",x,0.8751837611198425,0.6891999840736389
7,"max(sinh(x), (-x))",sinh(x),"max(x1, x2)",(-x),nan,0.10000000149011612
7,"max(x, 0) * exp(x)","max(x, 0)",x1 * x2,exp(x),nan,0.10000000149011612
7,"max(x, 0) * cos(x)","max(x, 0)",x1 * x2,cos(x),2.4443018436431885,0.10000000149011612
7,sinc(x) * 1,sinc(x),x1 * x2,1,nan,0.10000000149011612
7,(-x) + asinh(x),(-x),x1 + x2,asinh(x),1.1885932683944702,0.590399980545044
7,"max(abs(x), min(x, 0))",abs(x),"max(x1, x2)","min(x, 0)",0.9622305631637573,0.6579999923706055
7,(-x) + exp(-x^2),(-x),x1 + x2,exp(-x^2),1.0117597579956055,0.6434000134468079
7,"min(abs(x), log(abs(x + err)))",abs(x),"min(x1, x2)",log(abs(x + err)),nan,0.10000000149011612
7,"abs(x) * min(x, 0)",abs(x),x1 * x2,"min(x, 0)",1.2781676054000854,0.5461999773979187
7,sinc(x) + sin(x),sinc(x),x1 + x2,sin(x),nan,0.10000000149011612
7,cos(x) / (1 + err),cos(x),x1 / (x2 + err),1,1.3759398460388184,0.5288000106811523
7,"max(abs(x), min(x, 0))",abs(x),"max(x1, x2)","min(x, 0)",0.8869616985321045,0.6836000084877014
7,asinh(x) * log(1 + exp(x)),asinh(x),x1 * x2,log(1 + exp(x)),nan,0.10000000149011612
7,"max((-x), erf(x))",(-x),"max(x1, x2)",erf(x),0.8308315277099609,0.6953999996185303
7,0 * x,0,x1 * x2,x,2.302586793899536,0.10000000149011612
7,asinh(x) / (exp(-x^2) + err),asinh(x),x1 / (x2 + err),exp(-x^2),nan,0.10000000149011612
7,sin(x) + x,sin(x),x1 + x2,x,0.9538687467575073,0.6651999950408936
7,abs(x) - x**3,abs(x),x1 - x2,x**3,2.3032891750335693,0.10000000149011612
7,"min(abs(x), atanh(x))",abs(x),"min(x1, x2)",atanh(x),nan,0.10000000149011612
7,"max(x**2, x)",x**2,"max(x1, x2)",x,3.1746816635131836,0.10379999876022339
7,"min(sin(x), asinh(x))",sin(x),"min(x1, x2)",asinh(x),1.0276281833648682,0.6507999897003174
7,tanh(x) * exp(-x^2),tanh(x),x1 * x2,exp(-x^2),2.302586317062378,0.10000000149011612
8,"abs(x) - min(x, 0)",abs(x),x1 - x2,"min(x, 0)",0.8351572155952454,0.7052000164985657
8,"max(x, 0) * asinh(x)","max(x, 0)",x1 * x2,asinh(x),0.8735185265541077,0.6916000247001648
8,"max((-x), erf(x))",(-x),"max(x1, x2)",erf(x),0.8308315277099609,0.6953999996185303
8,"max(abs(x), min(x, 0))",abs(x),"max(x1, x2)","min(x, 0)",0.9622305631637573,0.6579999923706055
8,"min(cosh(x), log(1 + exp(x)))",cosh(x),"min(x1, x2)",log(1 + exp(x)),0.9022204875946045,0.6848000288009644
8,"max(1, abs(x))",1,"max(x1, x2)",abs(x),1.3323320150375366,0.5353999733924866
8,"max(sinc(x), 0)",sinc(x),"max(x1, x2)",0,nan,0.10000000149011612
8,"max(abs(x), min(x, 0))",abs(x),"max(x1, x2)","min(x, 0)",0.8937394618988037,0.6779999732971191
8,"max(erf(x), x**3)",erf(x),"max(x1, x2)",x**3,2.837401866912842,0.10019999742507935
8,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.8286691308021545,0.7044000029563904
8,"max(x, 0) + sin(x)","max(x, 0)",x1 + x2,sin(x),0.8476060628890991,0.703000009059906
8,"max(max(x, 0), asinh(x))","max(x, 0)","max(x1, x2)",asinh(x),0.8445992469787598,0.6984000205993652
8,"min(x, 0) * max(x, 0)","min(x, 0)",x1 * x2,"max(x, 0)",2.3025858402252197,0.10000000149011612
8,x**3 * sqrt(x),x**3,x1 * x2,sqrt(x),2.302708148956299,0.10000000149011612
8,"min(x, 0) * asinh(x)","min(x, 0)",x1 * x2,asinh(x),0.8786858320236206,0.6876000165939331
8,"max(x, 0) + abs(x)","max(x, 0)",x1 + x2,abs(x),0.8164013624191284,0.7059999704360962
8,abs(x) * log(1 + exp(x)),abs(x),x1 * x2,log(1 + exp(x)),nan,0.10000000149011612
8,"min(x, 0) * abs(x)","min(x, 0)",x1 * x2,abs(x),1.395016074180603,0.49799999594688416
8,(-x) * sqrt(x),(-x),x1 * x2,sqrt(x),1.1184101104736328,0.603600025177002
8,"max(min(x, 0), min(x, 0))","min(x, 0)","max(x1, x2)","min(x, 0)",1.048572301864624,0.6381999850273132
8,sinc(x) - (-x),sinc(x),x1 - x2,(-x),nan,0.10000000149011612
8,"max(sin(x), abs(x))",sin(x),"max(x1, x2)",abs(x),0.8665008544921875,0.6855999827384949
8,"max(asinh(x), 1)",asinh(x),"max(x1, x2)",1,1.052932858467102,0.6262000203132629
8,"min(x, abs(x))",x,"min(x1, x2)",abs(x),1.0502402782440186,0.631600022315979
8,"tanh(x) + min(x, 0)",tanh(x),x1 + x2,"min(x, 0)",0.9460576176643372,0.6669999957084656
8,"max(abs(x), 0)",abs(x),"max(x1, x2)",0,0.8630488514900208,0.6973999738693237
8,"max(x, 0) / (1 + err)","max(x, 0)",x1 / (x2 + err),1,0.8300438523292542,0.7026000022888184
8,"max(x, 0) * cos(x)","max(x, 0)",x1 * x2,cos(x),2.3026511669158936,0.10000000149011612
8,asinh(x) / (x + err),asinh(x),x1 / (x2 + err),x,nan,0.10000000149011612
8,atanh(x) * x,atanh(x),x1 * x2,x,nan,0.10000000149011612
8,"max(x, 0) * 1","max(x, 0)",x1 * x2,1,0.8636438250541687,0.7013999819755554
8,"0 * min(x, 0)",0,x1 * x2,"min(x, 0)",2.302586793899536,0.10000000149011612
8,"max(sin(x), (-x))",sin(x),"max(x1, x2)",(-x),0.8766197562217712,0.6895999908447266
8,"min((-x), x)",(-x),"min(x1, x2)",x,1.1753897666931152,0.5835999846458435
8,abs(x) * tanh(x),abs(x),x1 * x2,tanh(x),1.026308536529541,0.6448000073432922
8,exp(x) * abs(x),exp(x),x1 * x2,abs(x),nan,0.10000000149011612
8,"abs(x) + min(x, 0)",abs(x),x1 + x2,"min(x, 0)",0.8410386443138123,0.7027999758720398
8,"max((-x), exp(-x^2))",(-x),"max(x1, x2)",exp(-x^2),0.9044027328491211,0.678600013256073
8,erf(x) + atanh(x),erf(x),x1 + x2,atanh(x),nan,0.10000000149011612
8,"max(min(x, 0), exp(-x^2))","min(x, 0)","max(x1, x2)",exp(-x^2),2.302685499191284,0.0997999981045723
8,asinh(x) / (abs(x) + err),asinh(x),x1 / (x2 + err),abs(x),nan,0.10000000149011612
8,1 / ((1/(1 + exp(-x))) + err),1,x1 / (x2 + err),(1/(1 + exp(-x))),nan,0.10000000149011612
8,"max(log(1 + exp(x)), x**3)",log(1 + exp(x)),"max(x1, x2)",x**3,nan,0.10000000149011612
8,1 * sqrt(x),1,x1 * x2,sqrt(x),nan,0.10000000149011612
8,(1/(1 + exp(-x))) - (1/(1 + exp(-x))),(1/(1 + exp(-x))),x1 - x2,(1/(1 + exp(-x))),2.3025870323181152,0.10000000149011612
8,(1/(1 + exp(-x))) / (atanh(x) + err),(1/(1 + exp(-x))),x1 / (x2 + err),atanh(x),nan,0.10000000149011612
8,exp(x) * log(abs(x + err)),exp(x),x1 * x2,log(abs(x + err)),nan,0.10000000149011612
8,1 - sinh(x),1,x1 - x2,sinh(x),nan,0.10000000149011612
8,sqrt(x) / (x + err),sqrt(x),x1 / (x2 + err),x,nan,0.10000000149011612
8,"max(x, 0) * (-x)","max(x, 0)",x1 * x2,(-x),1.3045406341552734,0.5375999808311462
9,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.8286691308021545,0.7044000029563904
9,"abs(x) - min(x, 0)",abs(x),x1 - x2,"min(x, 0)",0.8351572155952454,0.7052000164985657
9,"min(cosh(x), log(1 + exp(x)))",cosh(x),"min(x1, x2)",log(1 + exp(x)),0.9022204875946045,0.6848000288009644
9,"max(x, 0) / (1 + err)","max(x, 0)",x1 / (x2 + err),1,0.8300438523292542,0.7026000022888184
9,"max(x, 0) + abs(x)","max(x, 0)",x1 + x2,abs(x),0.8164013624191284,0.7059999704360962
9,sinh(x) * sqrt(x),sinh(x),x1 * x2,sqrt(x),nan,0.10000000149011612
9,"max(max(x, 0), 1)","max(x, 0)","max(x1, x2)",1,1.0145790576934814,0.6389999985694885
9,"max(x, 0) - 1","max(x, 0)",x1 - x2,1,0.8357966542243958,0.7024000287055969
9,"max(x, 0) + log(abs(x + err))","max(x, 0)",x1 + x2,log(abs(x + err)),nan,0.10000000149011612
9,log(abs(x + err)) * asinh(x),log(abs(x + err)),x1 * x2,asinh(x),1.0219755172729492,0.6363999843597412
9,"max(abs(x), sqrt(x))",abs(x),"max(x1, x2)",sqrt(x),0.9192233681678772,0.6728000044822693
9,"max(min(x, 0), 0)","min(x, 0)","max(x1, x2)",0,2.3025879859924316,0.10000000149011612
9,"max(log(abs(x + err)), exp(-x^2))",log(abs(x + err)),"max(x1, x2)",exp(-x^2),1.2856693267822266,0.5396000146865845
9,"tanh(x) + min(x, 0)",tanh(x),x1 + x2,"min(x, 0)",1.0125157833099365,0.6471999883651733
9,"max(x, 0) * x**3","max(x, 0)",x1 * x2,x**3,2.3029491901397705,0.10000000149011612
9,(-x) + (-x),(-x),x1 + x2,(-x),1.1048424243927002,0.6137999892234802
9,"max(abs(x), log(1 + exp(x)))",abs(x),"max(x1, x2)",log(1 + exp(x)),0.8917418122291565,0.6815999746322632
9,"min((-x), exp(-x^2))",(-x),"min(x1, x2)",exp(-x^2),1.10017728805542,0.6111999750137329
9,"max((-x), log(1 + exp(x)))",(-x),"max(x1, x2)",log(1 + exp(x)),1.0018091201782227,0.6358000040054321
9,atanh(x) - asinh(x),atanh(x),x1 - x2,asinh(x),nan,0.10000000149011612
9,"min(cos(x), min(x, 0))",cos(x),"min(x1, x2)","min(x, 0)",1.046372413635254,0.6269999742507935
9,"0 + min(x, 0)",0,x1 + x2,"min(x, 0)",1.1496697664260864,0.6100000143051147
9,"max(x, 0) * x","max(x, 0)",x1 * x2,x,2.1548964977264404,0.3343999981880188
9,"max((-x), erf(x))",(-x),"max(x1, x2)",erf(x),0.8216113448143005,0.7056000232696533
9,exp(x) + abs(x),exp(x),x1 + x2,abs(x),nan,0.10000000149011612
9,"max(x, 0) * 1","max(x, 0)",x1 * x2,1,0.8634576201438904,0.6873999834060669
9,atanh(x) * asinh(x),atanh(x),x1 * x2,asinh(x),nan,0.10000000149011612
9,"max(cosh(x), tanh(x))",cosh(x),"max(x1, x2)",tanh(x),nan,0.10000000149011612
9,"max(x, 0) - x","max(x, 0)",x1 - x2,x,0.9190167784690857,0.6808000206947327
9,"max(x, 0) * abs(x)","max(x, 0)",x1 * x2,abs(x),1.3343242406845093,0.5447999835014343
9,"max(x, 0) * sin(x)","max(x, 0)",x1 * x2,sin(x),2.3027281761169434,0.09279999881982803
9,"min(x, 0) * (-x)","min(x, 0)",x1 * x2,(-x),2189.905517578125,0.5126000046730042
9,"min(asinh(x), log(1 + exp(x)))",asinh(x),"min(x1, x2)",log(1 + exp(x)),0.9919107556343079,0.6597999930381775
9,"max(x, 0) + 0","max(x, 0)",x1 + x2,0,0.8555306792259216,0.6998000144958496
9,sin(x) * asinh(x),sin(x),x1 * x2,asinh(x),1.8402637243270874,0.3271999955177307
9,cosh(x) * 1,cosh(x),x1 * x2,1,nan,0.10000000149011612
9,exp(x) + abs(x),exp(x),x1 + x2,abs(x),nan,0.10000000149011612
9,abs(x) + x**3,abs(x),x1 + x2,x**3,1050979008512.0,0.10000000149011612
9,(-x) - sin(x),(-x),x1 - x2,sin(x),0.943932056427002,0.66839998960495
9,tanh(x) + cosh(x),tanh(x),x1 + x2,cosh(x),nan,0.10000000149011612
9,"max(max(x, 0), sqrt(x))","max(x, 0)","max(x1, x2)",sqrt(x),1.2274771928787231,0.5529999732971191
9,"cos(x) * max(x, 0)",cos(x),x1 * x2,"max(x, 0)",2.3026609420776367,0.10000000149011612
9,atanh(x) - sqrt(x),atanh(x),x1 - x2,sqrt(x),nan,0.10000000149011612
9,erf(x) - log(1 + exp(x)),erf(x),x1 - x2,log(1 + exp(x)),1.112202525138855,0.6064000129699707
9,exp(x) - (1/(1 + exp(-x))),exp(x),x1 - x2,(1/(1 + exp(-x))),nan,0.10000000149011612
9,log(1 + exp(x)) + atanh(x),log(1 + exp(x)),x1 + x2,atanh(x),nan,0.10000000149011612
9,"min(x, cos(x))",x,"min(x1, x2)",cos(x),1.096946358680725,0.6154000163078308
9,sqrt(x) - cosh(x),sqrt(x),x1 - x2,cosh(x),nan,0.10000000149011612
9,tanh(x) - asinh(x),tanh(x),x1 - x2,asinh(x),1.0486085414886475,0.6384000182151794
9,"max(cosh(x), erf(x))",cosh(x),"max(x1, x2)",erf(x),nan,0.10000000149011612
10,"max(x, 0) + abs(x)","max(x, 0)",x1 + x2,abs(x),0.8164013624191284,0.7059999704360962
10,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.8286691308021545,0.7044000029563904
10,"max(x, 0) + 0","max(x, 0)",x1 + x2,0,0.8555306792259216,0.6998000144958496
10,"max((-x), erf(x))",(-x),"max(x1, x2)",erf(x),0.8216113448143005,0.7056000232696533
10,"abs(x) - min(x, 0)",abs(x),x1 - x2,"min(x, 0)",0.8351572155952454,0.7052000164985657
10,"max(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"max(x1, x2)","max(x, 0)",0.7790253162384033,0.723800003528595
10,log(abs(x + err)) - exp(-x^2),log(abs(x + err)),x1 - x2,exp(-x^2),nan,0.10000000149011612
10,"min(tanh(x), x**3)",tanh(x),"min(x1, x2)",x**3,2164316416.0,0.10080000013113022
10,"max(x, 0) - cosh(x)","max(x, 0)",x1 - x2,cosh(x),nan,0.10000000149011612
10,"min(cos(x), min(x, 0))",cos(x),"min(x1, x2)","min(x, 0)",0.9938855171203613,0.6456000208854675
10,"min(log(abs(x + err)), asinh(x))",log(abs(x + err)),"min(x1, x2)",asinh(x),nan,0.10000000149011612
10,log(abs(x + err)) - asinh(x),log(abs(x + err)),x1 - x2,asinh(x),nan,0.10000000149011612
10,"max(x, 0) - log(1 + exp(x))","max(x, 0)",x1 - x2,log(1 + exp(x)),1.4284870624542236,0.48579999804496765
10,"max(sqrt(x), sqrt(x))",sqrt(x),"max(x1, x2)",sqrt(x),nan,0.10000000149011612
10,"max(0, min(x, 0))",0,"max(x1, x2)","min(x, 0)",2.3025858402252197,0.10000000149011612
10,"max(x, cos(x))",x,"max(x1, x2)",cos(x),0.9309369921684265,0.6693999767303467
10,"cos(x) + min(x, 0)",cos(x),x1 + x2,"min(x, 0)",1.302972674369812,0.5583999752998352
10,exp(-x^2) / (x + err),exp(-x^2),x1 / (x2 + err),x,nan,0.10000000149011612
10,(-x) - (-x),(-x),x1 - x2,(-x),2.3025877475738525,0.10000000149011612
10,"max(x, 0) / (atanh(x) + err)","max(x, 0)",x1 / (x2 + err),atanh(x),nan,0.10000000149011612
10,(-x) * abs(x),(-x),x1 * x2,abs(x),3.627262830734253,0.10279999673366547
10,abs(x) / (sin(x) + err),abs(x),x1 / (x2 + err),sin(x),nan,0.10000000149011612
10,"cosh(x) + min(x, 0)",cosh(x),x1 + x2,"min(x, 0)",nan,0.10000000149011612
10,abs(x) / (log(1 + exp(x)) + err),abs(x),x1 / (x2 + err),log(1 + exp(x)),nan,0.10000000149011612
10,sin(x) * abs(x),sin(x),x1 * x2,abs(x),2.1460182666778564,0.210999995470047
10,cosh(x) - x,cosh(x),x1 - x2,x,nan,0.10000000149011612
10,"max(x**3, exp(-x^2))",x**3,"max(x1, x2)",exp(-x^2),381.1191711425781,0.10159999877214432
10,"max(max(x, 0), log(1 + exp(x)))","max(x, 0)","max(x1, x2)",log(1 + exp(x)),0.829369843006134,0.704800009727478
10,"max(x, 0) - (1/(1 + exp(-x)))","max(x, 0)",x1 - x2,(1/(1 + exp(-x))),0.8063083291053772,0.7157999873161316
10,"max(log(1 + exp(x)), log(1 + exp(x)))",log(1 + exp(x)),"max(x1, x2)",log(1 + exp(x)),0.8349465727806091,0.704200029373169
10,(-x) - sin(x),(-x),x1 - x2,sin(x),1.0084306001663208,0.646399974822998
10,"min(tanh(x), max(x, 0))",tanh(x),"min(x1, x2)","max(x, 0)",0.9531509876251221,0.6589999794960022
10,(-x) * log(1 + exp(x)),(-x),x1 * x2,log(1 + exp(x)),nan,0.10000000149011612
10,"max(max(x, 0), (1/(1 + exp(-x))))","max(x, 0)","max(x1, x2)",(1/(1 + exp(-x))),0.8303076028823853,0.7057999968528748
10,"max(x, 0) * asinh(x)","max(x, 0)",x1 * x2,asinh(x),0.8719062209129333,0.6830000281333923
10,"max((-x), x)",(-x),"max(x1, x2)",x,0.8622288107872009,0.6919999718666077
10,"max(x, 0) - asinh(x)","max(x, 0)",x1 - x2,asinh(x),0.8376033306121826,0.6998000144958496
10,"min(log(1 + exp(x)), exp(-x^2))",log(1 + exp(x)),"min(x1, x2)",exp(-x^2),2.302466630935669,0.10080000013113022
10,"max(sin(x), erf(x))",sin(x),"max(x1, x2)",erf(x),0.9765693545341492,0.6603999733924866
10,abs(x) * asinh(x),abs(x),x1 * x2,asinh(x),1.1798789501190186,0.5902000069618225
10,x**3 + erf(x),x**3,x1 + x2,erf(x),14104342528.0,0.10040000081062317
10,atanh(x) * (1/(1 + exp(-x))),atanh(x),x1 * x2,(1/(1 + exp(-x))),nan,0.10000000149011612
10,"min(x**3, (1/(1 + exp(-x))))",x**3,"min(x1, x2)",(1/(1 + exp(-x))),nan,0.10000000149011612
10,"min((1/(1 + exp(-x))), atanh(x))",(1/(1 + exp(-x))),"min(x1, x2)",atanh(x),nan,0.10000000149011612
10,(1/(1 + exp(-x))) / (0 + err),(1/(1 + exp(-x))),x1 / (x2 + err),0,nan,0.10000000149011612
10,(-x) + x**3,(-x),x1 + x2,x**3,2.3023951053619385,0.10019999742507935
10,exp(-x^2) - atanh(x),exp(-x^2),x1 - x2,atanh(x),nan,0.10000000149011612
10,x**2 - atanh(x),x**2,x1 - x2,atanh(x),nan,0.10000000149011612
10,"min(1, exp(-x^2))",1,"min(x1, x2)",exp(-x^2),2.3025577068328857,0.10019999742507935
10,erf(x) + asinh(x),erf(x),x1 + x2,asinh(x),0.9749640822410583,0.6601999998092651
11,"max(x, 0) + abs(x)","max(x, 0)",x1 + x2,abs(x),0.8164013624191284,0.7059999704360962
11,"max(log(abs(x + err)), max(x, 0))",log(abs(x + err)),"max(x1, x2)","max(x, 0)",0.7790253162384033,0.723800003528595
11,"max(x, 0) + 0","max(x, 0)",x1 + x2,0,0.8555306792259216,0.6998000144958496
11,abs(x) - asinh(x),abs(x),x1 - x2,asinh(x),0.8286691308021545,0.7044000029563904
11,"max(max(x, 0), (1/(1 + exp(-x))))","max(x, 0)","max(x1, x2)",(1/(1 + exp(-x))),0.8303076028823853,0.7057999968528748
11,"max(x, 0) * max(x, 0)","max(x, 0)",x1 * x2,"max(x, 0)",1.8845055103302002,0.3458000123500824
11,"max(sin(x), atanh(x))",sin(x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
11,"min(min(x, 0), log(1 + exp(x)))","min(x, 0)","min(x1, x2)",log(1 + exp(x)),1.0182533264160156,0.6471999883651733
11,"min(erf(x), exp(-x^2))",erf(x),"min(x1, x2)",exp(-x^2),1.3652280569076538,0.5145999789237976
11,"cos(x) + max(x, 0)",cos(x),x1 + x2,"max(x, 0)",0.9206382632255554,0.6672000288963318
11,"max(cos(x), erf(x))",cos(x),"max(x1, x2)",erf(x),1.2004287242889404,0.5825999975204468
11,"max((-x), sin(x))",(-x),"max(x1, x2)",sin(x),0.8553261756896973,0.6886000037193298
11,"(-x) + max(x, 0)",(-x),x1 + x2,"max(x, 0)",0.83956378698349,0.7044000029563904
11,erf(x) / (asinh(x) + err),erf(x),x1 / (x2 + err),asinh(x),nan,0.10000000149011612
11,"max(x, 0) + atanh(x)","max(x, 0)",x1 + x2,atanh(x),nan,0.10000000149011612
11,"max(log(abs(x + err)), exp(-x^2))",log(abs(x + err)),"max(x1, x2)",exp(-x^2),1.2755647897720337,0.5437999963760376
11,"max(log(1 + exp(x)), 1)",log(1 + exp(x)),"max(x1, x2)",1,0.8511834740638733,0.6977999806404114
11,sin(x) * exp(x),sin(x),x1 * x2,exp(x),nan,0.10000000149011612
11,"log(1 + exp(x)) * max(x, 0)",log(1 + exp(x)),x1 * x2,"max(x, 0)",nan,0.10000000149011612
11,abs(x) - x,abs(x),x1 - x2,x,0.8697011470794678,0.6899999976158142
11,"max(x, 0) + asinh(x)","max(x, 0)",x1 + x2,asinh(x),0.9498695135116577,0.6686000227928162
11,"min(sqrt(x), x**3)",sqrt(x),"min(x1, x2)",x**3,nan,0.10000000149011612
11,"max(abs(x), (-x))",abs(x),"max(x1, x2)",(-x),0.8679665327072144,0.6876000165939331
11,"max(exp(-x^2), asinh(x))",exp(-x^2),"max(x1, x2)",asinh(x),1.0599260330200195,0.6237999796867371
11,"min(1, 0)",1,"min(x1, x2)",0,nan,nan
11,"min(erf(x), (1/(1 + exp(-x))))",erf(x),"min(x1, x2)",(1/(1 + exp(-x))),0.9454700946807861,0.670799970626831
