Gen,C1_name,C1_unary1_key,C1_binary_key,C1_unary2_key,C2_name,C2_unary1_key,C2_binary_key,C2_unary2_key,C3_name,C3_unary1_key,C3_binary_key,C3_unary2_key,Loss,Accuracy
3,"max(sin(x), atanh(x))",sin(x),"max(x1, x2)",atanh(x),x - x**2,x,x1 - x2,x**2,"max(asinh(x), erf(x))",asinh(x),"max(x1, x2)",erf(x),nan,0.10000000149011612
3,"min(sqrt(x), max(x, 0))",sqrt(x),"min(x1, x2)","max(x, 0)","max(x, tanh(x))",x,"max(x1, x2)",tanh(x),sqrt(x) * sin(x),sqrt(x),x1 * x2,sin(x),nan,0.10000000149011612
3,0 * sinc(x),0,x1 * x2,sinc(x),sinh(x) / (exp(-x^2) + err),sinh(x),x1 / (x2 + err),exp(-x^2),sinc(x) / (1 + err),sinc(x),x1 / (x2 + err),1,nan,0.10000000149011612
3,"max(x, 0) + (-x)","max(x, 0)",x1 + x2,(-x),"min(atanh(x), log(1 + exp(x)))",atanh(x),"min(x1, x2)",log(1 + exp(x)),x**3 + abs(x),x**3,x1 + x2,abs(x),nan,0.10000000149011612
3,"min(0, tanh(x))",0,"min(x1, x2)",tanh(x),"min(log(abs(x + err)), cos(x))",log(abs(x + err)),"min(x1, x2)",cos(x),"min(asinh(x), sinh(x))",asinh(x),"min(x1, x2)",sinh(x),nan,0.10000000149011612
3,erf(x) / (sin(x) + err),erf(x),x1 / (x2 + err),sin(x),"max(abs(x), max(x, 0))",abs(x),"max(x1, x2)","max(x, 0)","1 / (max(x, 0) + err)",1,x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
3,"max(x, 0) + erf(x)","max(x, 0)",x1 + x2,erf(x),"max(x**3, x**3)",x**3,"max(x1, x2)",x**3,"max(tanh(x), sinc(x))",tanh(x),"max(x1, x2)",sinc(x),1.0092880725860596,0.6516000032424927
3,"min(sinc(x), sinc(x))",sinc(x),"min(x1, x2)",sinc(x),sinc(x) / (sqrt(x) + err),sinc(x),x1 / (x2 + err),sqrt(x),"min(0, log(abs(x + err)))",0,"min(x1, x2)",log(abs(x + err)),nan,0.10000000149011612
3,sinh(x) + sin(x),sinh(x),x1 + x2,sin(x),sinh(x) * cosh(x),sinh(x),x1 * x2,cosh(x),sinc(x) / (sin(x) + err),sinc(x),x1 / (x2 + err),sin(x),nan,0.10000000149011612
3,"min((1/(1 + exp(-x))), asinh(x))",(1/(1 + exp(-x))),"min(x1, x2)",asinh(x),"x**3 + min(x, 0)",x**3,x1 + x2,"min(x, 0)","max(x, 0) + cos(x)","max(x, 0)",x1 + x2,cos(x),1.0423778295516968,0.6269999742507935
3,"max(atanh(x), x**2)",atanh(x),"max(x1, x2)",x**2,erf(x) + tanh(x),erf(x),x1 + x2,tanh(x),"log(abs(x + err)) * max(x, 0)",log(abs(x + err)),x1 * x2,"max(x, 0)",nan,0.10000000149011612
3,"max(sinc(x), max(x, 0))",sinc(x),"max(x1, x2)","max(x, 0)",abs(x) * (-x),abs(x),x1 * x2,(-x),1 + atanh(x),1,x1 + x2,atanh(x),nan,0.10000000149011612
3,"min(sinh(x), cos(x))",sinh(x),"min(x1, x2)",cos(x),"min(x, max(x, 0))",x,"min(x1, x2)","max(x, 0)",1 / (log(1 + exp(x)) + err),1,x1 / (x2 + err),log(1 + exp(x)),nan,0.10000000149011612
3,"max(0, x)",0,"max(x1, x2)",x,cos(x) / (cosh(x) + err),cos(x),x1 / (x2 + err),cosh(x),"max(atanh(x), x**2)",atanh(x),"max(x1, x2)",x**2,nan,0.10000000149011612
3,"min(log(abs(x + err)), log(abs(x + err)))",log(abs(x + err)),"min(x1, x2)",log(abs(x + err)),"tanh(x) - min(x, 0)",tanh(x),x1 - x2,"min(x, 0)",tanh(x) - (-x),tanh(x),x1 - x2,(-x),2.3027029037475586,0.10000000149011612
3,x**3 * asinh(x),x**3,x1 * x2,asinh(x),"min((-x), exp(x))",(-x),"min(x1, x2)",exp(x),cos(x) + x**3,cos(x),x1 + x2,x**3,nan,0.10000000149011612
3,"min(sin(x), atanh(x))",sin(x),"min(x1, x2)",atanh(x),x**2 * cos(x),x**2,x1 * x2,cos(x),"max(0, (1/(1 + exp(-x))))",0,"max(x1, x2)",(1/(1 + exp(-x))),nan,0.10000000149011612
3,cos(x) + asinh(x),cos(x),x1 + x2,asinh(x),abs(x) + tanh(x),abs(x),x1 + x2,tanh(x),"max(x, 0) + asinh(x)","max(x, 0)",x1 + x2,asinh(x),0.8984857201576233,0.6790000200271606
3,"min(sinc(x), x**3)",sinc(x),"min(x1, x2)",x**3,sinc(x) * x**3,sinc(x),x1 * x2,x**3,exp(-x^2) + asinh(x),exp(-x^2),x1 + x2,asinh(x),nan,0.10000000149011612
3,erf(x) + (1/(1 + exp(-x))),erf(x),x1 + x2,(1/(1 + exp(-x))),cos(x) * 1,cos(x),x1 * x2,1,asinh(x) * 0,asinh(x),x1 * x2,0,2.3025879859924316,0.10000000149011612
3,"min(exp(-x^2), min(x, 0))",exp(-x^2),"min(x1, x2)","min(x, 0)",exp(-x^2) * x,exp(-x^2),x1 * x2,x,"max(sin(x), 1)",sin(x),"max(x1, x2)",1,2.309847831726074,0.10000000149011612
3,"min(sinh(x), min(x, 0))",sinh(x),"min(x1, x2)","min(x, 0)",tanh(x) / (x**2 + err),tanh(x),x1 / (x2 + err),x**2,"max(sinh(x), sinc(x))",sinh(x),"max(x1, x2)",sinc(x),nan,0.10000000149011612
3,"max(exp(-x^2), sinh(x))",exp(-x^2),"max(x1, x2)",sinh(x),atanh(x) - sinh(x),atanh(x),x1 - x2,sinh(x),tanh(x) * sinc(x),tanh(x),x1 * x2,sinc(x),nan,0.10000000149011612
3,"tanh(x) + max(x, 0)",tanh(x),x1 + x2,"max(x, 0)",atanh(x) * sinc(x),atanh(x),x1 * x2,sinc(x),(-x) + sin(x),(-x),x1 + x2,sin(x),nan,0.10000000149011612
3,"max(exp(-x^2), log(abs(x + err)))",exp(-x^2),"max(x1, x2)",log(abs(x + err)),erf(x) - sinh(x),erf(x),x1 - x2,sinh(x),"max(exp(x), x)",exp(x),"max(x1, x2)",x,nan,0.10000000149011612
3,"min(abs(x), x**2)",abs(x),"min(x1, x2)",x**2,"x - max(x, 0)",x,x1 - x2,"max(x, 0)",(1/(1 + exp(-x))) - 1,(1/(1 + exp(-x))),x1 - x2,1,0.8448123335838318,0.6991999745368958
3,"min(x, 0) * x**3","min(x, 0)",x1 * x2,x**3,"abs(x) * min(x, 0)",abs(x),x1 * x2,"min(x, 0)","min(x, 0) - tanh(x)","min(x, 0)",x1 - x2,tanh(x),2.293668508529663,0.15160000324249268
3,"max(x, 0) * cos(x)","max(x, 0)",x1 * x2,cos(x),"min(sin(x), x)",sin(x),"min(x1, x2)",x,asinh(x) + sqrt(x),asinh(x),x1 + x2,sqrt(x),0.9023829102516174,0.6863999962806702
3,abs(x) + sqrt(x),abs(x),x1 + x2,sqrt(x),x**2 - 0,x**2,x1 - x2,0,"max(x**2, x**2)",x**2,"max(x1, x2)",x**2,nan,0.10000000149011612
3,"max(erf(x), log(1 + exp(x)))",erf(x),"max(x1, x2)",log(1 + exp(x)),abs(x) - x,abs(x),x1 - x2,x,cos(x) + log(abs(x + err)),cos(x),x1 + x2,log(abs(x + err)),nan,0.10000000149011612
3,log(1 + exp(x)) - exp(-x^2),log(1 + exp(x)),x1 - x2,exp(-x^2),"min(x**2, 0)",x**2,"min(x1, x2)",0,sinh(x) * abs(x),sinh(x),x1 * x2,abs(x),2.3025858402252197,0.10000000149011612
3,"max(x, 0) * sinh(x)","max(x, 0)",x1 * x2,sinh(x),x**3 + abs(x),x**3,x1 + x2,abs(x),"min(1, x**2)",1,"min(x1, x2)",x**2,nan,0.10000000149011612
3,1 * log(1 + exp(x)),1,x1 * x2,log(1 + exp(x)),cosh(x) + sin(x),cosh(x),x1 + x2,sin(x),"min(1, abs(x))",1,"min(x1, x2)",abs(x),nan,0.10000000149011612
3,"max(max(x, 0), abs(x))","max(x, 0)","max(x1, x2)",abs(x),"min((-x), tanh(x))",(-x),"min(x1, x2)",tanh(x),"min(x, 0) / (x**3 + err)","min(x, 0)",x1 / (x2 + err),x**3,2.300755023956299,0.10480000078678131
3,"min(x, 0) - tanh(x)","min(x, 0)",x1 - x2,tanh(x),1 - log(1 + exp(x)),1,x1 - x2,log(1 + exp(x)),sin(x) - log(1 + exp(x)),sin(x),x1 - x2,log(1 + exp(x)),0.9697726368904114,0.6539999842643738
3,"(-x) / (max(x, 0) + err)",(-x),x1 / (x2 + err),"max(x, 0)","max(0, sin(x))",0,"max(x1, x2)",sin(x),tanh(x) / (x + err),tanh(x),x1 / (x2 + err),x,2.3025875091552734,0.10000000149011612
3,"max(min(x, 0), cosh(x))","min(x, 0)","max(x1, x2)",cosh(x),"min(x, 0) / (x + err)","min(x, 0)",x1 / (x2 + err),x,x**2 + x**3,x**2,x1 + x2,x**3,nan,0.10000000149011612
3,"max(cosh(x), log(abs(x + err)))",cosh(x),"max(x1, x2)",log(abs(x + err)),(-x) + asinh(x),(-x),x1 + x2,asinh(x),"min(log(abs(x + err)), (1/(1 + exp(-x))))",log(abs(x + err)),"min(x1, x2)",(1/(1 + exp(-x))),nan,0.10000000149011612
4,"min(x, 0) / (exp(-x^2) + err)","min(x, 0)",x1 / (x2 + err),exp(-x^2),tanh(x) - sinh(x),tanh(x),x1 - x2,sinh(x),"max(cosh(x), atanh(x))",cosh(x),"max(x1, x2)",atanh(x),nan,0.10000000149011612
4,log(1 + exp(x)) / (abs(x) + err),log(1 + exp(x)),x1 / (x2 + err),abs(x),0 * x,0,x1 * x2,x,"min(atanh(x), x)",atanh(x),"min(x1, x2)",x,nan,0.10000000149011612
4,sqrt(x) / (abs(x) + err),sqrt(x),x1 / (x2 + err),abs(x),sinc(x) + sinc(x),sinc(x),x1 + x2,sinc(x),"max(max(x, 0), asinh(x))","max(x, 0)","max(x1, x2)",asinh(x),nan,0.10000000149011612
4,"max(abs(x), abs(x))",abs(x),"max(x1, x2)",abs(x),x * sqrt(x),x,x1 * x2,sqrt(x),cos(x) - sqrt(x),cos(x),x1 - x2,sqrt(x),0.9025562405586243,0.6854000091552734
4,sinh(x) - sinc(x),sinh(x),x1 - x2,sinc(x),"max(sin(x), log(1 + exp(x)))",sin(x),"max(x1, x2)",log(1 + exp(x)),sqrt(x) * log(1 + exp(x)),sqrt(x),x1 * x2,log(1 + exp(x)),nan,0.10000000149011612
4,"min(exp(-x^2), sin(x))",exp(-x^2),"min(x1, x2)",sin(x),"max(tanh(x), abs(x))",tanh(x),"max(x1, x2)",abs(x),"min(erf(x), x**3)",erf(x),"min(x1, x2)",x**3,1.2457470893859863,0.5442000031471252
4,"min(1, tanh(x))",1,"min(x1, x2)",tanh(x),log(1 + exp(x)) - sinc(x),log(1 + exp(x)),x1 - x2,sinc(x),(1/(1 + exp(-x))) + cosh(x),(1/(1 + exp(-x))),x1 + x2,cosh(x),nan,0.10000000149011612
4,"max(asinh(x), (1/(1 + exp(-x))))",asinh(x),"max(x1, x2)",(1/(1 + exp(-x))),"max(sqrt(x), x**2)",sqrt(x),"max(x1, x2)",x**2,"max(x, 0) * exp(-x^2)","max(x, 0)",x1 * x2,exp(-x^2),nan,0.10000000149011612
4,"max(log(1 + exp(x)), (-x))",log(1 + exp(x)),"max(x1, x2)",(-x),1 - asinh(x),1,x1 - x2,asinh(x),"x**3 * min(x, 0)",x**3,x1 * x2,"min(x, 0)",0.9743219017982483,0.6535999774932861
4,tanh(x) - cos(x),tanh(x),x1 - x2,cos(x),1 + exp(x),1,x1 + x2,exp(x),sinh(x) / (x**3 + err),sinh(x),x1 / (x2 + err),x**3,nan,0.10000000149011612
4,log(1 + exp(x)) - (1/(1 + exp(-x))),log(1 + exp(x)),x1 - x2,(1/(1 + exp(-x))),"max(x, 0) - x","max(x, 0)",x1 - x2,x,exp(x) + cos(x),exp(x),x1 + x2,cos(x),nan,0.10000000149011612
4,0 / (cosh(x) + err),0,x1 / (x2 + err),cosh(x),"max(exp(x), x**2)",exp(x),"max(x1, x2)",x**2,log(abs(x + err)) + sinh(x),log(abs(x + err)),x1 + x2,sinh(x),nan,0.10000000149011612
4,cosh(x) + erf(x),cosh(x),x1 + x2,erf(x),0 / (sin(x) + err),0,x1 / (x2 + err),sin(x),"min(x, 0) * max(x, 0)","min(x, 0)",x1 * x2,"max(x, 0)",2.3025870323181152,0.10000000149011612
4,"max(cos(x), abs(x))",cos(x),"max(x1, x2)",abs(x),0 / (x**2 + err),0,x1 / (x2 + err),x**2,"sin(x) * min(x, 0)",sin(x),x1 * x2,"min(x, 0)",2.302589178085327,0.10000000149011612
4,x - sin(x),x,x1 - x2,sin(x),"min(x, (-x))",x,"min(x1, x2)",(-x),sin(x) + cos(x),sin(x),x1 + x2,cos(x),1.1591439247131348,0.5835999846458435
4,"x * min(x, 0)",x,x1 * x2,"min(x, 0)",sinc(x) / (atanh(x) + err),sinc(x),x1 / (x2 + err),atanh(x),"min(x, 0) / (cosh(x) + err)","min(x, 0)",x1 / (x2 + err),cosh(x),nan,0.10000000149011612
4,cos(x) / (log(abs(x + err)) + err),cos(x),x1 / (x2 + err),log(abs(x + err)),exp(x) - atanh(x),exp(x),x1 - x2,atanh(x),0 * cosh(x),0,x1 * x2,cosh(x),nan,0.10000000149011612
4,"min(x, 0) + x**2","min(x, 0)",x1 + x2,x**2,"min(max(x, 0), cos(x))","max(x, 0)","min(x1, x2)",cos(x),abs(x) - tanh(x),abs(x),x1 - x2,tanh(x),0.9926357269287109,0.640999972820282
4,sinh(x) + sin(x),sinh(x),x1 + x2,sin(x),sqrt(x) + abs(x),sqrt(x),x1 + x2,abs(x),"(1/(1 + exp(-x))) * min(x, 0)",(1/(1 + exp(-x))),x1 * x2,"min(x, 0)",nan,0.10000000149011612
4,x**2 * 1,x**2,x1 * x2,1,cos(x) * exp(-x^2),cos(x),x1 * x2,exp(-x^2),"max(x, 0) - 1","max(x, 0)",x1 - x2,1,1.1453214883804321,0.5848000049591064
4,cosh(x) + x**2,cosh(x),x1 + x2,x**2,"min(log(1 + exp(x)), cos(x))",log(1 + exp(x)),"min(x1, x2)",cos(x),sinh(x) * 1,sinh(x),x1 * x2,1,nan,0.10000000149011612
4,x**2 * x**2,x**2,x1 * x2,x**2,"min(x, 0) + abs(x)","min(x, 0)",x1 + x2,abs(x),"min(exp(x), cosh(x))",exp(x),"min(x1, x2)",cosh(x),nan,0.10000000149011612
4,x**3 / ((-x) + err),x**3,x1 / (x2 + err),(-x),cos(x) * sinh(x),cos(x),x1 * x2,sinh(x),"max(0, asinh(x))",0,"max(x1, x2)",asinh(x),nan,0.10000000149011612
4,1 + abs(x),1,x1 + x2,abs(x),"min(sinc(x), x**3)",sinc(x),"min(x1, x2)",x**3,log(abs(x + err)) * x,log(abs(x + err)),x1 * x2,x,nan,0.10000000149011612
4,"max(log(abs(x + err)), sinc(x))",log(abs(x + err)),"max(x1, x2)",sinc(x),"max(x, 0) * exp(x)","max(x, 0)",x1 * x2,exp(x),"min(sinh(x), log(abs(x + err)))",sinh(x),"min(x1, x2)",log(abs(x + err)),nan,0.10000000149011612
4,"max(log(abs(x + err)), (1/(1 + exp(-x))))",log(abs(x + err)),"max(x1, x2)",(1/(1 + exp(-x))),log(abs(x + err)) * sin(x),log(abs(x + err)),x1 * x2,sin(x),cosh(x) * sinc(x),cosh(x),x1 * x2,sinc(x),nan,0.10000000149011612
4,"max(abs(x), atanh(x))",abs(x),"max(x1, x2)",atanh(x),"max(atanh(x), log(abs(x + err)))",atanh(x),"max(x1, x2)",log(abs(x + err)),"log(abs(x + err)) * min(x, 0)",log(abs(x + err)),x1 * x2,"min(x, 0)",nan,0.10000000149011612
4,"sinc(x) / (max(x, 0) + err)",sinc(x),x1 / (x2 + err),"max(x, 0)","max(x**3, sqrt(x))",x**3,"max(x1, x2)",sqrt(x),"sqrt(x) / (max(x, 0) + err)",sqrt(x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
4,(-x) * sin(x),(-x),x1 * x2,sin(x),exp(x) * sinh(x),exp(x),x1 * x2,sinh(x),sqrt(x) - cos(x),sqrt(x),x1 - x2,cos(x),nan,0.10000000149011612
4,sin(x) * cos(x),sin(x),x1 * x2,cos(x),x**2 * tanh(x),x**2,x1 * x2,tanh(x),abs(x) / (cos(x) + err),abs(x),x1 / (x2 + err),cos(x),nan,0.10000000149011612
4,asinh(x) - erf(x),asinh(x),x1 - x2,erf(x),"min(exp(x), (1/(1 + exp(-x))))",exp(x),"min(x1, x2)",(1/(1 + exp(-x))),1 - sin(x),1,x1 - x2,sin(x),0.9472633004188538,0.6628000140190125
4,"min(x, 0) + cos(x)","min(x, 0)",x1 + x2,cos(x),log(1 + exp(x)) / (tanh(x) + err),log(1 + exp(x)),x1 / (x2 + err),tanh(x),sinc(x) / (cos(x) + err),sinc(x),x1 / (x2 + err),cos(x),nan,0.10000000149011612
4,abs(x) - (-x),abs(x),x1 - x2,(-x),"max(x, sqrt(x))",x,"max(x1, x2)",sqrt(x),"x + min(x, 0)",x,x1 + x2,"min(x, 0)",0.8151636123657227,0.7121999859809875
4,"max(1, sin(x))",1,"max(x1, x2)",sin(x),tanh(x) / (cos(x) + err),tanh(x),x1 / (x2 + err),cos(x),x * exp(x),x,x1 * x2,exp(x),nan,0.10000000149011612
4,"max(tanh(x), log(1 + exp(x)))",tanh(x),"max(x1, x2)",log(1 + exp(x)),"max((-x), sin(x))",(-x),"max(x1, x2)",sin(x),"min(erf(x), exp(-x^2))",erf(x),"min(x1, x2)",exp(-x^2),0.9638798832893372,0.6620000004768372
4,cosh(x) - cos(x),cosh(x),x1 - x2,cos(x),"min(exp(-x^2), log(abs(x + err)))",exp(-x^2),"min(x1, x2)",log(abs(x + err)),tanh(x) / (abs(x) + err),tanh(x),x1 / (x2 + err),abs(x),nan,0.10000000149011612
4,sqrt(x) - x,sqrt(x),x1 - x2,x,"max(x, 0) + (1/(1 + exp(-x)))","max(x, 0)",x1 + x2,(1/(1 + exp(-x))),"min(cos(x), x)",cos(x),"min(x1, x2)",x,nan,0.10000000149011612
4,log(1 + exp(x)) + erf(x),log(1 + exp(x)),x1 + x2,erf(x),"min(x, min(x, 0))",x,"min(x1, x2)","min(x, 0)",0 * sinc(x),0,x1 * x2,sinc(x),2.3025875091552734,0.10000000149011612
4,sqrt(x) / (cosh(x) + err),sqrt(x),x1 / (x2 + err),cosh(x),atanh(x) + log(abs(x + err)),atanh(x),x1 + x2,log(abs(x + err)),sinh(x) * x**2,sinh(x),x1 * x2,x**2,nan,0.10000000149011612
4,"min(x, 0) * atanh(x)","min(x, 0)",x1 * x2,atanh(x),abs(x) - sqrt(x),abs(x),x1 - x2,sqrt(x),(-x) * x**2,(-x),x1 * x2,x**2,nan,0.10000000149011612
4,"(-x) / (max(x, 0) + err)",(-x),x1 / (x2 + err),"max(x, 0)",asinh(x) + x**2,asinh(x),x1 + x2,x**2,cosh(x) * (-x),cosh(x),x1 * x2,(-x),nan,0.10000000149011612
4,sqrt(x) - log(1 + exp(x)),sqrt(x),x1 - x2,log(1 + exp(x)),"max(exp(x), exp(-x^2))",exp(x),"max(x1, x2)",exp(-x^2),log(1 + exp(x)) * exp(x),log(1 + exp(x)),x1 * x2,exp(x),nan,0.10000000149011612
4,(1/(1 + exp(-x))) * x**2,(1/(1 + exp(-x))),x1 * x2,x**2,"max((-x), min(x, 0))",(-x),"max(x1, x2)","min(x, 0)","0 / (min(x, 0) + err)",0,x1 / (x2 + err),"min(x, 0)",2.30258846282959,0.10000000149011612
4,cos(x) + abs(x),cos(x),x1 + x2,abs(x),abs(x) * sin(x),abs(x),x1 * x2,sin(x),"min(x, (1/(1 + exp(-x))))",x,"min(x1, x2)",(1/(1 + exp(-x))),1.1547211408615112,0.578000009059906
4,asinh(x) / (exp(x) + err),asinh(x),x1 / (x2 + err),exp(x),"0 / (min(x, 0) + err)",0,x1 / (x2 + err),"min(x, 0)",atanh(x) * atanh(x),atanh(x),x1 * x2,atanh(x),2.3025901317596436,0.10000000149011612
4,"max(min(x, 0), max(x, 0))","min(x, 0)","max(x1, x2)","max(x, 0)","max(sinh(x), (1/(1 + exp(-x))))",sinh(x),"max(x1, x2)",(1/(1 + exp(-x))),"min(x, 0) * atanh(x)","min(x, 0)",x1 * x2,atanh(x),nan,0.10000000149011612
4,log(1 + exp(x)) - cos(x),log(1 + exp(x)),x1 - x2,cos(x),"min(1, atanh(x))",1,"min(x1, x2)",atanh(x),"x**2 - max(x, 0)",x**2,x1 - x2,"max(x, 0)",nan,0.10000000149011612
4,x**3 + x**2,x**3,x1 + x2,x**2,"min(sin(x), 0)",sin(x),"min(x1, x2)",0,"max(x, 0) + exp(-x^2)","max(x, 0)",x1 + x2,exp(-x^2),1.0272960662841797,0.6335999965667725
4,"min(exp(x), exp(x))",exp(x),"min(x1, x2)",exp(x),"max(exp(x), abs(x))",exp(x),"max(x1, x2)",abs(x),(1/(1 + exp(-x))) + (-x),(1/(1 + exp(-x))),x1 + x2,(-x),nan,0.10000000149011612
4,"min(1, abs(x))",1,"min(x1, x2)",abs(x),1 - x,1,x1 - x2,x,"max(max(x, 0), 1)","max(x, 0)","max(x1, x2)",1,0.9257417917251587,0.6723999977111816
5,sin(x) - sinh(x),sin(x),x1 - x2,sinh(x),abs(x) - log(1 + exp(x)),abs(x),x1 - x2,log(1 + exp(x)),"min(cos(x), x)",cos(x),"min(x1, x2)",x,nan,0.10000000149011612
5,"erf(x) / (min(x, 0) + err)",erf(x),x1 / (x2 + err),"min(x, 0)",(1/(1 + exp(-x))) / ((-x) + err),(1/(1 + exp(-x))),x1 / (x2 + err),(-x),"min(abs(x), asinh(x))",abs(x),"min(x1, x2)",asinh(x),nan,0.10000000149011612
5,"min((1/(1 + exp(-x))), log(1 + exp(x)))",(1/(1 + exp(-x))),"min(x1, x2)",log(1 + exp(x)),"max(sinh(x), x)",sinh(x),"max(x1, x2)",x,"min(tanh(x), exp(-x^2))",tanh(x),"min(x1, x2)",exp(-x^2),nan,0.10000000149011612
5,"min(log(abs(x + err)), log(abs(x + err)))",log(abs(x + err)),"min(x1, x2)",log(abs(x + err)),(1/(1 + exp(-x))) * (-x),(1/(1 + exp(-x))),x1 * x2,(-x),"min(sqrt(x), log(1 + exp(x)))",sqrt(x),"min(x1, x2)",log(1 + exp(x)),2.302741765975952,0.10000000149011612
5,"max(atanh(x), log(abs(x + err)))",atanh(x),"max(x1, x2)",log(abs(x + err)),x**3 * x,x**3,x1 * x2,x,"tanh(x) / (max(x, 0) + err)",tanh(x),x1 / (x2 + err),"max(x, 0)",nan,0.10000000149011612
5,0 * sinh(x),0,x1 * x2,sinh(x),sqrt(x) / (atanh(x) + err),sqrt(x),x1 / (x2 + err),atanh(x),"min(abs(x), log(1 + exp(x)))",abs(x),"min(x1, x2)",log(1 + exp(x)),2.3025872707366943,0.10000000149011612
5,log(abs(x + err)) - exp(-x^2),log(abs(x + err)),x1 - x2,exp(-x^2),"min(x, 0) * (-x)","min(x, 0)",x1 * x2,(-x),tanh(x) * erf(x),tanh(x),x1 * x2,erf(x),2.3026225566864014,0.10000000149011612
5,(1/(1 + exp(-x))) * x**2,(1/(1 + exp(-x))),x1 * x2,x**2,sin(x) - tanh(x),sin(x),x1 - x2,tanh(x),atanh(x) - asinh(x),atanh(x),x1 - x2,asinh(x),nan,0.10000000149011612
5,"min(sin(x), (-x))",sin(x),"min(x1, x2)",(-x),x + sqrt(x),x,x1 + x2,sqrt(x),"max(x, 0) / (0 + err)","max(x, 0)",x1 / (x2 + err),0,nan,0.10000000149011612
5,"max(log(1 + exp(x)), cosh(x))",log(1 + exp(x)),"max(x1, x2)",cosh(x),cosh(x) * tanh(x),cosh(x),x1 * x2,tanh(x),"min(log(abs(x + err)), exp(x))",log(abs(x + err)),"min(x1, x2)",exp(x),nan,0.10000000149011612
5,"max((1/(1 + exp(-x))), cosh(x))",(1/(1 + exp(-x))),"max(x1, x2)",cosh(x),(1/(1 + exp(-x))) * exp(x),(1/(1 + exp(-x))),x1 * x2,exp(x),log(1 + exp(x)) + erf(x),log(1 + exp(x)),x1 + x2,erf(x),nan,0.10000000149011612
5,x + cosh(x),x,x1 + x2,cosh(x),cosh(x) * x**3,cosh(x),x1 * x2,x**3,(-x) + abs(x),(-x),x1 + x2,abs(x),nan,0.10000000149011612
5,"min(sin(x), (1/(1 + exp(-x))))",sin(x),"min(x1, x2)",(1/(1 + exp(-x))),"max(atanh(x), sinc(x))",atanh(x),"max(x1, x2)",sinc(x),"max(erf(x), 1)",erf(x),"max(x1, x2)",1,nan,0.10000000149011612
5,"log(abs(x + err)) * max(x, 0)",log(abs(x + err)),x1 * x2,"max(x, 0)","min(atanh(x), asinh(x))",atanh(x),"min(x1, x2)",asinh(x),asinh(x) + exp(x),asinh(x),x1 + x2,exp(x),nan,0.10000000149011612
5,"max(erf(x), asinh(x))",erf(x),"max(x1, x2)",asinh(x),"min(cosh(x), sqrt(x))",cosh(x),"min(x1, x2)",sqrt(x),erf(x) * abs(x),erf(x),x1 * x2,abs(x),nan,0.10000000149011612
5,sinh(x) * sin(x),sinh(x),x1 * x2,sin(x),log(abs(x + err)) / (0 + err),log(abs(x + err)),x1 / (x2 + err),0,"max(min(x, 0), log(1 + exp(x)))","min(x, 0)","max(x1, x2)",log(1 + exp(x)),nan,0.10000000149011612
5,exp(-x^2) * erf(x),exp(-x^2),x1 * x2,erf(x),erf(x) - atanh(x),erf(x),x1 - x2,atanh(x),log(abs(x + err)) / (sinc(x) + err),log(abs(x + err)),x1 / (x2 + err),sinc(x),nan,0.10000000149011612
5,sqrt(x) / (asinh(x) + err),sqrt(x),x1 / (x2 + err),asinh(x),log(abs(x + err)) + log(abs(x + err)),log(abs(x + err)),x1 + x2,log(abs(x + err)),abs(x) * 1,abs(x),x1 * x2,1,nan,0.10000000149011612
5,"max(max(x, 0), tanh(x))","max(x, 0)","max(x1, x2)",tanh(x),atanh(x) / (sqrt(x) + err),atanh(x),x1 / (x2 + err),sqrt(x),"min(exp(-x^2), x)",exp(-x^2),"min(x1, x2)",x,nan,0.10000000149011612
5,(1/(1 + exp(-x))) - (-x),(1/(1 + exp(-x))),x1 - x2,(-x),asinh(x) / (cosh(x) + err),asinh(x),x1 / (x2 + err),cosh(x),sinh(x) - 0,sinh(x),x1 - x2,0,1.0151844024658203,0.6341999769210815
5,"min(sinh(x), cosh(x))",sinh(x),"min(x1, x2)",cosh(x),"min(x, 0) / (cos(x) + err)","min(x, 0)",x1 / (x2 + err),cos(x),"sinh(x) / (min(x, 0) + err)",sinh(x),x1 / (x2 + err),"min(x, 0)",nan,0.10000000149011612
5,"min(x, 0) * sinh(x)","min(x, 0)",x1 * x2,sinh(x),tanh(x) - exp(x),tanh(x),x1 - x2,exp(x),sin(x) + sin(x),sin(x),x1 + x2,sin(x),nan,0.10000000149011612
5,"min(x**3, exp(x))",x**3,"min(x1, x2)",exp(x),(1/(1 + exp(-x))) - x**3,(1/(1 + exp(-x))),x1 - x2,x**3,x**3 * 1,x**3,x1 * x2,1,nan,0.10000000149011612
5,(1/(1 + exp(-x))) + tanh(x),(1/(1 + exp(-x))),x1 + x2,tanh(x),"0 * max(x, 0)",0,x1 * x2,"max(x, 0)","max((1/(1 + exp(-x))), x**2)",(1/(1 + exp(-x))),"max(x1, x2)",x**2,2.3093602657318115,0.10000000149011612
5,"max(x, 0) + max(x, 0)","max(x, 0)",x1 + x2,"max(x, 0)","max(sin(x), sinh(x))",sin(x),"max(x1, x2)",sinh(x),"min(x**2, sin(x))",x**2,"min(x1, x2)",sin(x),nan,0.10000000149011612
